"State","County","OBJECTID","DEPCODE","covid_hosp","bed_cencus","available","available_capacity","total_staffed_bed_capacity","adult_icu_census","available_adult_icu","available_adult_icu_pct","total_adult_icu_capacity","pediatric_icu_census","available_pediatric_icu","available_pediatric_icu_pct","total_pediatric_icu_capacity"
"Florida","Alachua",1,1,"126","1,460","250",14.6,"1,710","275","33",10.7,"308","30","17",36.2,"47"
"Florida","Baker",2,2,"2","131","494",79,"625","0","0",0,"0","0","0",0,"0"
"Florida","Bay",3,3,"62","438","115",20.8,"553","52","0",0,"52","0","4",100,"4"
"Florida","Bradford",4,4,"0","5","5",50,"10","0","0",0,"0","0","0",0,"0"
"Florida","Brevard",5,5,"106","1,205","430",26.3,"1,635","129","48",27.1,"177","0","0",0,"0"
"Florida","Broward",6,6,"728","4,083","1,036",20.2,"5,119","434","64",12.9,"498","35","20",36.4,"55"
"Florida","Calhoun",7,7,"0","8","2",20,"10","0","0",0,"0","0","0",0,"0"
"Florida","Charlotte",8,8,"43","427","286",40.1,"713","43","6",12.2,"49","0","0",0,"0"
"Florida","Citrus",9,9,"32","216","64",22.9,"280","28","10",26.3,"38","0","0",0,"0"
"Florida","Clay",10,10,"61","477","83",14.8,"560","30","12",28.6,"42","3","11",78.6,"14"
"Florida","Collier",11,11,"105","729","144",16.5,"873","47","37",44,"84","0","0",0,"0"
"Florida","Columbia",12,12,"26","112","2",1.8,"114","21","0",0,"21","0","0",0,"0"
"Florida","Dade",13,13,"1,145","6,357","2,114",25,"8,471","830","173",17.2,"1,003","65","41",38.7,"106"
"Florida","Desoto",14,14,"2","26","29",52.7,"55","3","5",62.5,"8","0","0",0,"0"
"Florida","Dixie",15,15,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Duval",16,16,"310","2,739","877",24.3,"3,616","326","115",26.1,"441","13","27",67.5,"40"
"Florida","Escambia",17,17,"137","1,062","423",28.5,"1,485","130","17",11.6,"147","0","16",100,"16"
"Florida","Flagler",18,18,"15","70","29",29.3,"99","12","5",29.4,"17","0","0",0,"0"
"Florida","Franklin",19,19,"0","1","14",93.3,"15","0","0",0,"0","0","0",0,"0"
"Florida","Gadsden",20,20,"126","778","171",18,"949","0","0",0,"0","0","0",0,"0"
"Florida","Gilchrist",21,21,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Glades",22,22,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Gulf",23,23,"2","8","13",61.9,"21","0","0",0,"0","0","0",0,"0"
"Florida","Hamilton",24,24,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Hardee",25,25,"0","18","7",28,"25","0","0",0,"0","0","0",0,"0"
"Florida","Hendry",26,26,"3","13","16",55.2,"29","0","4",100,"4","0","0",0,"0"
"Florida","Hernando",27,27,"43","459","261",36.2,"720","48","14",22.6,"62","0","0",0,"0"
"Florida","Highlands",28,28,"44","217","37",14.6,"254","27","8",22.9,"35","0","0",0,"0"
"Florida","Hillsborough",29,29,"292","3,032","719",19.2,"3,751","336","58",14.7,"394","23","18",43.9,"41"
"Florida","Holmes",30,30,"2","7","13",65,"20","0","0",0,"0","0","0",0,"0"
"Florida","Indian River",31,31,"18","295","157",34.7,"452","24","9",27.3,"33","0","0",0,"0"
"Florida","Jackson",32,32,"12","45","60",57.1,"105","14","2",12.5,"16","0","0",0,"0"
"Florida","Jefferson",33,33,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Lafayette",34,34,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Lake",35,35,"80","710","196",21.6,"906","70","34",32.7,"104","0","0",0,"0"
"Florida","Lee",36,36,"152","1,439","355",19.8,"1,794","97","44",31.2,"141","61","25",29.1,"86"
"Florida","Leon",37,37,"85","728","119",14,"847","59","13",18.1,"72","2","7",77.8,"9"
"Florida","Levy",38,38,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Liberty",39,39,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Madison",40,40,"0","9","6",40,"15","0","0",0,"0","0","0",0,"0"
"Florida","Manatee",41,41,"61","584","159",21.4,"743","48","20",29.4,"68","0","0",0,"0"
"Florida","Marion",42,42,"120","809","98",10.8,"907","82","12",12.8,"94","0","0",0,"0"
"Florida","Martin",43,43,"19","229","261",53.3,"490","10","29",74.4,"39","0","0",0,"0"
"Florida","Monroe",44,44,"11","85","20",19,"105","9","0",0,"9","0","0",0,"0"
"Florida","Nassau",45,45,"6","37","31",45.6,"68","8","0",0,"8","0","0",0,"0"
"Florida","Okaloosa",46,46,"42","348","103",22.8,"451","44","10",18.5,"54","0","0",0,"0"
"Florida","Okeechobee",47,47,"11","45","55",55,"100","8","0",0,"8","0","0",0,"0"
"Florida","Orange",48,48,"263","3,370","1,012",23.1,"4,382","280","92",24.7,"372","70","42",37.5,"112"
"Florida","Osceola",49,49,"98","846","299",26.1,"1,145","80","49",38,"129","0","6",100,"6"
"Florida","Palm Beach",50,50,"368","2,714","1,430",34.5,"4,144","285","126",30.7,"411","16","16",50,"32"
"Florida","Pasco",51,51,"70","1,088","305",21.9,"1,393","115","18",13.5,"133","0","0",0,"0"
"Florida","Pinellas",52,52,"219","2,286","652",22.2,"2,938","250","57",18.6,"307","33","8",19.5,"41"
"Florida","Polk",53,53,"168","1,274","391",23.5,"1,665","131","31",19.1,"162","0","0",0,"0"
"Florida","Putnam",54,54,"9","51","33",39.3,"84","9","1",10,"10","0","0",0,"0"
"Florida","St. Johns",58,55,"21","178","152",46.1,"330","24","20",45.5,"44","0","0",0,"0"
"Florida","St. Lucie",59,56,"106","665","204",23.5,"869","75","25",25,"100","3","3",50,"6"
"Florida","Santa Rosa",55,57,"17","157","198",55.8,"355","13","10",43.5,"23","0","0",0,"0"
"Florida","Sarasota",56,58,"87","957","226",19.1,"1,183","87","20",18.7,"107","0","0",0,"0"
"Florida","Seminole",57,59,"80","671","260",27.9,"931","58","15",20.5,"73","0","0",0,"0"
"Florida","Sumter",60,60,"20","217","130",37.5,"347","28","12",30,"40","0","0",0,"0"
"Florida","Suwannee",61,61,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Taylor",62,62,"1","4","8",66.7,"12","0","0",0,"0","0","0",0,"0"
"Florida","Union",63,63,"0","60","59",49.6,"119","0","0",0,"0","0","0",0,"0"
"Florida","Volusia",65,64,"117","1,066","490",31.5,"1,556","166","59",26.2,"225","0","5",100,"5"
"Florida","Wakulla",66,65,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Walton",67,66,"9","79","38",32.5,"117","11","12",52.2,"23","0","0",0,"0"
"Florida","Washington",68,67,"8","49","10",16.9,"59","0","0",0,"0","0","0",0,"0"
"Florida","Unknown",64,999,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
