"State","County","OBJECTID","DEPCODE","covid_hosp","bed_cencus","available","available_capacity","total_staffed_bed_capacity","adult_icu_census","available_adult_icu","available_adult_icu_pct","total_adult_icu_capacity","pediatric_icu_census","available_pediatric_icu","available_pediatric_icu_pct","total_pediatric_icu_capacity"
"Florida","Alachua",1,1,"50","1,490","242",14,"1,732","275","33",10.7,"308","36","11",23.4,"47"
"Florida","Baker",2,2,"3","484","141",22.6,"625","0","0",0,"0","0","0",0,"0"
"Florida","Bay",3,3,"22","451","109",19.5,"560","56","6",9.7,"62","2","2",50,"4"
"Florida","Bradford",4,4,"0","5","5",50,"10","0","0",0,"0","0","0",0,"0"
"Florida","Brevard",5,5,"63","1,202","413",25.6,"1,615","117","51",30.4,"168","0","0",0,"0"
"Florida","Broward",6,6,"209","4,278","969",18.5,"5,247","347","93",21.1,"440","44","31",41.3,"75"
"Florida","Calhoun",7,7,"0","4","6",60,"10","0","0",0,"0","0","0",0,"0"
"Florida","Charlotte",8,8,"27","458","155",25.3,"613","44","5",10.2,"49","0","0",0,"0"
"Florida","Citrus",9,9,"18","240","68",22.1,"308","35","5",12.5,"40","0","0",0,"0"
"Florida","Clay",10,10,"31","478","98",17,"576","45","17",27.4,"62","0","4",100,"4"
"Florida","Collier",11,11,"28","706","146",17.1,"852","56","29",34.1,"85","0","0",0,"0"
"Florida","Columbia",12,12,"20","97","0",0,"97","13","0",0,"13","0","0",0,"0"
"Florida","Dade",13,13,"273","6,223","2,412",27.9,"8,635","745","203",21.4,"948","77","43",35.8,"120"
"Florida","Desoto",14,14,"0","27","28",50.9,"55","4","4",50,"8","0","0",0,"0"
"Florida","Dixie",15,15,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Duval",16,16,"115","2,823","917",24.5,"3,740","325","112",25.6,"437","27","13",32.5,"40"
"Florida","Escambia",17,17,"37","1,106","350",24,"1,456","127","14",9.9,"141","11","5",31.2,"16"
"Florida","Flagler",18,18,"7","83","16",16.2,"99","15","3",16.7,"18","0","0",0,"0"
"Florida","Franklin",19,19,"0","3","12",80,"15","0","0",0,"0","0","0",0,"0"
"Florida","Gadsden",20,20,"7","625","328",34.4,"953","0","0",0,"0","0","0",0,"0"
"Florida","Gilchrist",21,21,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Glades",22,22,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Gulf",23,23,"0","4","17",81,"21","0","0",0,"0","0","0",0,"0"
"Florida","Hamilton",24,24,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Hardee",25,25,"0","22","3",12,"25","0","0",0,"0","0","0",0,"0"
"Florida","Hendry",26,26,"1","10","19",65.5,"29","0","4",100,"4","0","0",0,"0"
"Florida","Hernando",27,27,"28","500","230",31.5,"730","39","23",37.1,"62","0","0",0,"0"
"Florida","Highlands",28,28,"18","197","60",23.3,"257","21","6",22.2,"27","0","0",0,"0"
"Florida","Hillsborough",29,29,"148","3,230","721",18.2,"3,951","328","55",14.4,"383","25","16",39,"41"
"Florida","Holmes",30,30,"1","12","8",40,"20","0","0",0,"0","0","0",0,"0"
"Florida","Indian River",31,31,"8","329","132",28.6,"461","26","4",13.3,"30","0","0",0,"0"
"Florida","Jackson",32,32,"6","48","42",46.7,"90","7","2",22.2,"9","0","0",0,"0"
"Florida","Jefferson",33,33,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Lafayette",34,34,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Lake",35,35,"35","664","236",26.2,"900","69","35",33.7,"104","0","0",0,"0"
"Florida","Lee",36,36,"63","1,482","316",17.6,"1,798","100","38",27.5,"138","67","19",22.1,"86"
"Florida","Leon",37,37,"40","736","137",15.7,"873","66","6",8.3,"72","2","7",77.8,"9"
"Florida","Levy",38,38,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Liberty",39,39,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Madison",40,40,"0","4","11",73.3,"15","0","0",0,"0","0","0",0,"0"
"Florida","Manatee",41,41,"28","716","79",9.9,"795","63","9",12.5,"72","0","0",0,"0"
"Florida","Marion",42,42,"30","791","114",12.6,"905","78","6",7.1,"84","0","0",0,"0"
"Florida","Martin",43,43,"5","257","255",49.8,"512","17","22",56.4,"39","0","0",0,"0"
"Florida","Monroe",44,44,"8","86","96",52.7,"182","9","4",30.8,"13","0","0",0,"0"
"Florida","Nassau",45,45,"3","39","29",42.6,"68","7","1",12.5,"8","0","0",0,"0"
"Florida","Okaloosa",46,46,"21","369","87",19.1,"456","51","3",5.6,"54","0","0",0,"0"
"Florida","Okeechobee",47,47,"4","67","33",33,"100","8","0",0,"8","0","0",0,"0"
"Florida","Orange",48,48,"112","3,395","1,060",23.8,"4,455","267","137",33.9,"404","79","47",37.3,"126"
"Florida","Osceola",49,49,"81","884","290",24.7,"1,174","82","41",33.3,"123","0","0",0,"0"
"Florida","Palm Beach",50,50,"112","2,781","1,287",31.6,"4,068","251","135",35,"386","16","17",51.5,"33"
"Florida","Pasco",51,51,"40","1,138","235",17.1,"1,373","112","21",15.8,"133","0","0",0,"0"
"Florida","Pinellas",52,52,"124","2,333","774",24.9,"3,107","244","62",20.3,"306","32","5",13.5,"37"
"Florida","Polk",53,53,"79","1,327","359",21.3,"1,686","139","42",23.2,"181","10","4",28.6,"14"
"Florida","Putnam",54,54,"4","61","23",27.4,"84","9","1",10,"10","0","0",0,"0"
"Florida","St. Johns",58,55,"6","189","140",42.6,"329","25","19",43.2,"44","0","0",0,"0"
"Florida","St. Lucie",59,56,"45","740","161",17.9,"901","69","20",22.5,"89","5","1",16.7,"6"
"Florida","Santa Rosa",55,57,"2","118","231",66.2,"349","14","8",36.4,"22","0","0",0,"0"
"Florida","Sarasota",56,58,"46","1,074","217",16.8,"1,291","70","42",37.5,"112","0","0",0,"0"
"Florida","Seminole",57,59,"35","742","196",20.9,"938","61","12",16.4,"73","0","0",0,"0"
"Florida","Sumter",60,60,"11","258","89",25.6,"347","27","13",32.5,"40","0","0",0,"0"
"Florida","Suwannee",61,61,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Taylor",62,62,"0","6","6",50,"12","0","0",0,"0","0","0",0,"0"
"Florida","Union",63,63,"15","62","27",30.3,"89","0","0",0,"0","0","0",0,"0"
"Florida","Volusia",65,64,"47","1,057","524",33.1,"1,581","164","75",31.4,"239","0","5",100,"5"
"Florida","Wakulla",66,65,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Walton",67,66,"7","61","56",47.9,"117","10","13",56.5,"23","0","0",0,"0"
"Florida","Washington",68,67,"2","40","19",32.2,"59","0","0",0,"0","0","0",0,"0"
"Florida","Unknown",64,999,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
