"State","County","OBJECTID","DEPCODE","covid_hosp","bed_cencus","available","available_capacity","total_staffed_bed_capacity","adult_icu_census","available_adult_icu","available_adult_icu_pct","total_adult_icu_capacity","pediatric_icu_census","available_pediatric_icu","available_pediatric_icu_pct","total_pediatric_icu_capacity"
"Florida","Alachua",1,1,"117","1,467","256",14.9,"1,723","267","41",13.3,"308","38","9",19.1,"47"
"Florida","Baker",2,2,"19","134","491",78.6,"625","0","0",0,"0","0","0",0,"0"
"Florida","Bay",3,3,"81","435","136",23.8,"571","63","5",7.4,"68","2","2",50,"4"
"Florida","Bradford",4,4,"0","5","5",50,"10","0","0",0,"0","0","0",0,"0"
"Florida","Brevard",5,5,"109","1,261","389",23.6,"1,650","137","39",22.2,"176","0","0",0,"0"
"Florida","Broward",6,6,"920","4,385","975",18.2,"5,360","454","63",12.2,"517","34","24",41.4,"58"
"Florida","Calhoun",7,7,"1","6","4",40,"10","0","0",0,"0","0","0",0,"0"
"Florida","Charlotte",8,8,"36","476","235",33.1,"711","42","7",14.3,"49","0","0",0,"0"
"Florida","Citrus",9,9,"26","249","50",16.7,"299","36","4",10,"40","0","0",0,"0"
"Florida","Clay",10,10,"60","473","80",14.5,"553","38","4",9.5,"42","3","11",78.6,"14"
"Florida","Collier",11,11,"123","736","159",17.8,"895","55","27",32.9,"82","0","0",0,"0"
"Florida","Columbia",12,12,"30","105","4",3.7,"109","12","0",0,"12","0","0",0,"0"
"Florida","Dade",13,13,"1,439","6,794","1,645",19.5,"8,439","845","131",13.4,"976","64","40",38.5,"104"
"Florida","Desoto",14,14,"1","25","30",54.5,"55","8","0",0,"8","0","0",0,"0"
"Florida","Dixie",15,15,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Duval",16,16,"385","2,834","929",24.7,"3,763","336","105",23.8,"441","16","24",60,"40"
"Florida","Escambia",17,17,"174","1,106","389",26,"1,495","138","9",6.1,"147","6","10",62.5,"16"
"Florida","Flagler",18,18,"15","85","14",14.1,"99","15","3",16.7,"18","0","0",0,"0"
"Florida","Franklin",19,19,"0","2","13",86.7,"15","0","0",0,"0","0","0",0,"0"
"Florida","Gadsden",20,20,"126","780","169",17.8,"949","0","0",0,"0","0","0",0,"0"
