"State","County","OBJECTID","DEPCODE","covid_hosp","bed_cencus","available","available_capacity","total_staffed_bed_capacity","adult_icu_census","available_adult_icu","available_adult_icu_pct","total_adult_icu_capacity","pediatric_icu_census","available_pediatric_icu","available_pediatric_icu_pct","total_pediatric_icu_capacity"
"Florida","Liberty",39,39,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Madison",40,40,"0","8","7",46.7,"15","0","0",0,"0","0","0",0,"0"
"Florida","Manatee",41,41,"79","593","145",19.6,"738","57","11",16.2,"68","0","0",0,"0"
"Florida","Marion",42,42,"98","813","113",12.2,"926","80","12",13,"92","0","0",0,"0"
"Florida","Martin",43,43,"26","213","282",57,"495","7","32",82.1,"39","0","0",0,"0"
"Florida","Monroe",44,44,"9","87","20",18.7,"107","10","0",0,"10","0","0",0,"0"
"Florida","Nassau",45,45,"3","37","31",45.6,"68","8","0",0,"8","0","0",0,"0"
"Florida","Okaloosa",46,46,"48","373","79",17.5,"452","52","3",5.5,"55","0","0",0,"0"
"Florida","Okeechobee",47,47,"11","58","42",42,"100","7","1",12.5,"8","0","0",0,"0"
"Florida","Orange",48,48,"350","3,434","970",22,"4,404","280","92",24.7,"372","70","42",37.5,"112"
"Florida","Osceola",49,49,"136","859","296",25.6,"1,155","91","38",29.5,"129","0","6",100,"6"
"Florida","Palm Beach",50,50,"436","2,800","1,408",33.5,"4,208","309","108",25.9,"417","17","15",46.9,"32"
"Florida","Pasco",51,51,"96","1,107","283",20.4,"1,390","116","13",10.1,"129","0","0",0,"0"
"Florida","Pinellas",52,52,"279","2,256","626",21.7,"2,882","234","53",18.5,"287","32","8",20,"40"
"Florida","Polk",53,53,"251","1,318","308",18.9,"1,626","152","6",3.8,"158","0","0",0,"0"
"Florida","Putnam",54,54,"11","60","20",25,"80","10","0",0,"10","0","0",0,"0"
"Florida","St. Johns",58,55,"28","210","118",36,"328","28","16",36.4,"44","0","0",0,"0"
"Florida","St. Lucie",59,56,"142","689","185",21.2,"874","71","19",21.1,"90","4","2",33.3,"6"
"Florida","Santa Rosa",55,57,"17","129","205",61.4,"334","11","8",42.1,"19","0","0",0,"0"
"Florida","Sarasota",56,58,"88","967","253",20.7,"1,220","72","36",33.3,"108","0","0",0,"0"
"Florida","Seminole",57,59,"112","719","223",23.7,"942","66","8",10.8,"74","0","0",0,"0"
"Florida","Sumter",60,60,"25","237","110",31.7,"347","35","5",12.5,"40","0","0",0,"0"
"Florida","Suwannee",61,61,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Taylor",62,62,"0","7","5",41.7,"12","0","0",0,"0","0","0",0,"0"
"Florida","Union",63,63,"0","59","56",48.7,"115","0","0",0,"0","0","0",0,"0"
"Florida","Volusia",65,64,"131","1,130","479",29.8,"1,609","155","72",31.7,"227","0","5",100,"5"
"Florida","Wakulla",66,65,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Walton",67,66,"13","65","51",44,"116","16","7",30.4,"23","0","0",0,"0"
"Florida","Washington",68,67,"8","46","13",22,"59","0","0",0,"0","0","0",0,"0"
"Florida","Unknown",64,999,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
