"State","County","OBJECTID","DEPCODE","covid_hosp","bed_cencus","available","available_capacity","total_staffed_bed_capacity","adult_icu_census","available_adult_icu","available_adult_icu_pct","total_adult_icu_capacity","pediatric_icu_census","available_pediatric_icu","available_pediatric_icu_pct","total_pediatric_icu_capacity"
"Florida","Alachua",1,1,"49","1,443","258",15.2,"1,701","271","37",12,"308","39","8",17,"47"
"Florida","Baker",2,2,"4","474","151",24.2,"625","0","0",0,"0","0","0",0,"0"
"Florida","Bay",3,3,"23","468","89",16,"557","46","16",25.8,"62","1","3",75,"4"
"Florida","Bradford",4,4,"0","5","5",50,"10","0","0",0,"0","0","0",0,"0"
"Florida","Brevard",5,5,"77","1,187","424",26.3,"1,611","123","42",25.5,"165","0","0",0,"0"
"Florida","Broward",6,6,"217","4,095","1,114",21.4,"5,209","334","119",26.3,"453","37","24",39.3,"61"
"Florida","Calhoun",7,7,"0","5","5",50,"10","0","0",0,"0","0","0",0,"0"
"Florida","Charlotte",8,8,"20","442","178",28.7,"620","39","11",22,"50","0","0",0,"0"
"Florida","Citrus",9,9,"13","221","96",30.3,"317","28","12",30,"40","0","0",0,"0"
"Florida","Clay",10,10,"30","494","73",12.9,"567","40","9",18.4,"49","3","1",25,"4"
"Florida","Collier",11,11,"28","679","180",21,"859","48","37",43.5,"85","0","0",0,"0"
"Florida","Columbia",12,12,"12","101","0",0,"101","13","0",0,"13","0","0",0,"0"
"Florida","Dade",13,13,"281","6,119","2,414",28.3,"8,533","713","232",24.6,"945","63","48",43.2,"111"
"Florida","Desoto",14,14,"2","19","36",65.5,"55","3","5",62.5,"8","0","0",0,"0"
"Florida","Dixie",15,15,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Duval",16,16,"129","2,768","989",26.3,"3,757","307","130",29.7,"437","22","18",45,"40"
"Florida","Escambia",17,17,"40","1,059","397",27.3,"1,456","123","18",12.8,"141","3","13",81.2,"16"
"Florida","Flagler",18,18,"8","84","15",15.2,"99","10","8",44.4,"18","0","0",0,"0"
"Florida","Franklin",19,19,"0","0","15",100,"15","0","0",0,"0","0","0",0,"0"
"Florida","Gadsden",20,20,"13","678","275",28.9,"953","0","0",0,"0","0","0",0,"0"
"Florida","Gilchrist",21,21,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Glades",22,22,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Gulf",23,23,"0","7","14",66.7,"21","0","0",0,"0","0","0",0,"0"
"Florida","Hamilton",24,24,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Hardee",25,25,"0","25","0",0,"25","0","0",0,"0","0","0",0,"0"
"Florida","Hendry",26,26,"2","9","20",69,"29","0","4",100,"4","0","0",0,"0"
"Florida","Hernando",27,27,"13","531","194",26.8,"725","44","18",29,"62","0","0",0,"0"
"Florida","Highlands",28,28,"14","188","65",25.7,"253","25","5",16.7,"30","0","0",0,"0"
"Florida","Hillsborough",29,29,"160","3,322","491",12.9,"3,813","322","53",14.1,"375","22","15",40.5,"37"
"Florida","Holmes",30,30,"1","12","8",40,"20","0","0",0,"0","0","0",0,"0"
"Florida","Indian River",31,31,"13","304","142",31.8,"446","20","13",39.4,"33","0","0",0,"0"
"Florida","Jackson",32,32,"9","37","51",58,"88","7","1",12.5,"8","0","0",0,"0"
"Florida","Jefferson",33,33,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Lafayette",34,34,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Lake",35,35,"43","650","244",27.3,"894","73","31",29.8,"104","0","0",0,"0"
"Florida","Lee",36,36,"26","1,447","400",21.7,"1,847","122","19",13.5,"141","57","29",33.7,"86"
"Florida","Leon",37,37,"38","690","173",20,"863","51","21",29.2,"72","3","6",66.7,"9"
"Florida","Levy",38,38,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Liberty",39,39,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Madison",40,40,"0","7","8",53.3,"15","0","0",0,"0","0","0",0,"0"
"Florida","Manatee",41,41,"30","654","108",14.2,"762","54","19",26,"73","0","0",0,"0"
"Florida","Marion",42,42,"26","788","107",12,"895","72","9",11.1,"81","0","0",0,"0"
"Florida","Martin",43,43,"15","247","259",51.2,"506","10","29",74.4,"39","0","0",0,"0"
"Florida","Monroe",44,44,"2","79","86",52.1,"165","6","7",53.8,"13","0","0",0,"0"
"Florida","Nassau",45,45,"1","30","38",55.9,"68","7","1",12.5,"8","0","0",0,"0"
"Florida","Okaloosa",46,46,"17","358","88",19.7,"446","48","6",11.1,"54","0","0",0,"0"
"Florida","Okeechobee",47,47,"12","62","34",35.4,"96","8","0",0,"8","0","0",0,"0"
"Florida","Orange",48,48,"140","3,312","1,147",25.7,"4,459","245","159",39.4,"404","79","47",37.3,"126"
"Florida","Osceola",49,49,"74","897","244",21.4,"1,141","87","36",29.3,"123","0","0",0,"0"
"Florida","Palm Beach",50,50,"96","2,828","1,176",29.4,"4,004","249","153",38.1,"402","16","16",50,"32"
"Florida","Pasco",51,51,"54","1,162","184",13.7,"1,346","119","13",9.8,"132","0","0",0,"0"
"Florida","Pinellas",52,52,"109","2,463","1,174",32.3,"3,637","232","65",21.9,"297","35","14",28.6,"49"
"Florida","Polk",53,53,"83","1,380","293",17.5,"1,673","143","42",22.7,"185","5","9",64.3,"14"
"Florida","Putnam",54,54,"7","45","39",46.4,"84","6","4",40,"10","0","0",0,"0"
"Florida","St. Johns",58,55,"16","208","132",38.8,"340","24","20",45.5,"44","0","0",0,"0"
"Florida","St. Lucie",59,56,"49","730","144",16.5,"874","78","11",12.4,"89","5","1",16.7,"6"
"Florida","Santa Rosa",55,57,"5","134","219",62,"353","8","12",60,"20","0","0",0,"0"
"Florida","Sarasota",56,58,"29","998","249",20,"1,247","60","49",45,"109","0","0",0,"0"
"Florida","Seminole",57,59,"24","692","252",26.7,"944","59","14",19.2,"73","0","0",0,"0"
"Florida","Sumter",60,60,"16","256","91",26.2,"347","31","9",22.5,"40","0","0",0,"0"
"Florida","Suwannee",61,61,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Taylor",62,62,"0","7","5",41.7,"12","0","0",0,"0","0","0",0,"0"
"Florida","Union",63,63,"15","59","29",33,"88","0","0",0,"0","0","0",0,"0"
"Florida","Volusia",65,64,"59","1,102","460",29.4,"1,562","156","77",33,"233","0","5",100,"5"
"Florida","Wakulla",66,65,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Walton",67,66,"5","66","51",43.6,"117","15","8",34.8,"23","0","0",0,"0"
"Florida","Washington",68,67,"2","44","15",25.4,"59","0","0",0,"0","0","0",0,"0"
"Florida","Unknown",64,999,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
