"State","County","OBJECTID","DEPCODE","covid_hosp","bed_cencus","available","available_capacity","total_staffed_bed_capacity","adult_icu_census","available_adult_icu","available_adult_icu_pct","total_adult_icu_capacity","pediatric_icu_census","available_pediatric_icu","available_pediatric_icu_pct","total_pediatric_icu_capacity"
"Florida","Alachua",1,1,"126","1,428","275",16.1,"1,703","268","40",13,"308","35","12",25.5,"47"
"Florida","Baker",2,2,"20","129","496",79.4,"625","0","0",0,"0","0","0",0,"0"
"Florida","Bay",3,3,"84","442","129",22.6,"571","55","15",21.4,"70","3","1",25,"4"
"Florida","Bradford",4,4,"0","5","5",50,"10","0","0",0,"0","0","0",0,"0"
"Florida","Brevard",5,5,"91","1,207","447",27,"1,654","134","41",23.4,"175","0","0",0,"0"
"Florida","Broward",6,6,"1,022","4,196","963",18.7,"5,159","468","52",10,"520","37","22",37.3,"59"
"Florida","Calhoun",7,7,"1","5","5",50,"10","0","0",0,"0","0","0",0,"0"
"Florida","Charlotte",8,8,"37","461","232",33.5,"693","43","4",8.5,"47","0","0",0,"0"
"Florida","Citrus",9,9,"28","221","70",24.1,"291","33","7",17.5,"40","0","0",0,"0"
"Florida","Clay",10,10,"24","483","75",13.4,"558","37","5",11.9,"42","4","10",71.4,"14"
"Florida","Collier",11,11,"134","735","153",17.2,"888","67","18",21.2,"85","0","0",0,"0"
"Florida","Columbia",12,12,"21","93","14",13.1,"107","15","7",31.8,"22","0","0",0,"0"
"Florida","Dade",13,13,"1,587","6,667","1,833",21.6,"8,500","859","134",13.5,"993","58","42",42,"100"
"Florida","Desoto",14,14,"2","27","28",50.9,"55","4","4",50,"8","0","0",0,"0"
"Florida","Dixie",15,15,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Duval",16,16,"371","2,765","994",26.4,"3,759","340","101",22.9,"441","22","18",45,"40"
"Florida","Escambia",17,17,"165","1,021","474",31.7,"1,495","140","7",4.8,"147","7","9",56.2,"16"
"Florida","Flagler",18,18,"15","84","15",15.2,"99","16","2",11.1,"18","0","0",0,"0"
"Florida","Franklin",19,19,"0","1","14",93.3,"15","0","0",0,"0","0","0",0,"0"
"Florida","Gadsden",20,20,"120","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Gilchrist",21,21,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Glades",22,22,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Gulf",23,23,"5","7","14",66.7,"21","0","0",0,"0","0","0",0,"0"
"Florida","Hamilton",24,24,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Hardee",25,25,"0","21","4",16,"25","0","0",0,"0","0","0",0,"0"
"Florida","Hendry",26,26,"11","15","14",48.3,"29","0","0",0,"0","0","0",0,"0"
"Florida","Hernando",27,27,"53","499","227",31.3,"726","52","10",16.1,"62","0","0",0,"0"
"Florida","Highlands",28,28,"51","205","61",22.9,"266","27","5",15.6,"32","0","0",0,"0"
"Florida","Hillsborough",29,29,"383","3,157","668",17.5,"3,825","335","61",15.4,"396","25","15",37.5,"40"
"Florida","Holmes",30,30,"1","5","15",75,"20","0","0",0,"0","0","0",0,"0"
"Florida","Indian River",31,31,"20","299","161",35,"460","32","1",3,"33","0","0",0,"0"
"Florida","Jackson",32,32,"19","47","55",53.9,"102","9","6",40,"15","0","0",0,"0"
"Florida","Jefferson",33,33,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
