"State","County","OBJECTID","DEPCODE","covid_hosp","bed_cencus","available","available_capacity","total_staffed_bed_capacity","adult_icu_census","available_adult_icu","available_adult_icu_pct","total_adult_icu_capacity","pediatric_icu_census","available_pediatric_icu","available_pediatric_icu_pct","total_pediatric_icu_capacity"
"Florida","Alachua",1,1,"125","1,415","299",17.4,"1,714","269","39",12.7,"308","41","6",12.8,"47"
"Florida","Baker",2,2,"19","132","492",78.8,"624","0","0",0,"0","0","0",0,"0"
"Florida","Bay",3,3,"75","451","115",20.3,"566","62","6",8.8,"68","3","1",25,"4"
"Florida","Bradford",4,4,"0","5","5",50,"10","0","0",0,"0","0","0",0,"0"
"Florida","Brevard",5,5,"111","1,135","485",29.9,"1,620","136","40",22.7,"176","0","0",0,"0"
"Florida","Broward",6,6,"933","4,158","1,096",20.9,"5,254","444","69",13.5,"513","33","24",42.1,"57"
"Florida","Calhoun",7,7,"1","5","5",50,"10","0","0",0,"0","0","0",0,"0"
"Florida","Charlotte",8,8,"39","441","256",36.7,"697","42","7",14.3,"49","0","0",0,"0"
"Florida","Citrus",9,9,"28","215","81",27.4,"296","33","7",17.5,"40","0","0",0,"0"
"Florida","Clay",10,10,"66","476","86",15.3,"562","40","2",4.8,"42","5","9",64.3,"14"
"Florida","Collier",11,11,"130","707","177",20,"884","51","33",39.3,"84","0","0",0,"0"
"Florida","Columbia",12,12,"29","106","0",0,"106","12","0",0,"12","0","0",0,"0"
"Florida","Dade",13,13,"1,483","6,561","1,910",22.5,"8,471","838","142",14.5,"980","58","43",42.6,"101"
"Florida","Desoto",14,14,"1","29","26",47.3,"55","7","1",12.5,"8","0","0",0,"0"
"Florida","Dixie",15,15,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Duval",16,16,"406","2,693","1,053",28.1,"3,746","330","111",25.2,"441","20","20",50,"40"
"Florida","Escambia",17,17,"175","1,027","468",31.3,"1,495","136","11",7.5,"147","7","9",56.2,"16"
"Florida","Flagler",18,18,"14","81","18",18.2,"99","12","6",33.3,"18","0","0",0,"0"
"Florida","Franklin",19,19,"0","1","14",93.3,"15","0","0",0,"0","0","0",0,"0"
"Florida","Gadsden",20,20,"126","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Gilchrist",21,21,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Glades",22,22,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Gulf",23,23,"3","5","16",76.2,"21","0","0",0,"0","0","0",0,"0"
"Florida","Hamilton",24,24,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Hardee",25,25,"0","23","2",8,"25","0","0",0,"0","0","0",0,"0"
"Florida","Hendry",26,26,"8","13","16",55.2,"29","0","0",0,"0","0","0",0,"0"
"Florida","Hernando",27,27,"52","496","232",31.9,"728","49","13",21,"62","0","0",0,"0"
"Florida","Highlands",28,28,"54","208","51",19.7,"259","26","7",21.2,"33","0","0",0,"0"
"Florida","Hillsborough",29,29,"336","3,049","744",19.6,"3,793","313","64",17,"377","26","15",36.6,"41"
"Florida","Holmes",30,30,"1","3","17",85,"20","0","0",0,"0","0","0",0,"0"
"Florida","Indian River",31,31,"26","314","159",33.6,"473","27","5",15.6,"32","0","0",0,"0"
"Florida","Jackson",32,32,"18","36","53",59.6,"89","8","6",42.9,"14","0","0",0,"0"
"Florida","Jefferson",33,33,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Lafayette",34,34,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Lake",35,35,"87","659","245",27.1,"904","77","27",26,"104","0","0",0,"0"
