"State","County","OBJECTID","DEPCODE","covid_hosp","bed_cencus","available","available_capacity","total_staffed_bed_capacity","adult_icu_census","available_adult_icu","available_adult_icu_pct","total_adult_icu_capacity","pediatric_icu_census","available_pediatric_icu","available_pediatric_icu_pct","total_pediatric_icu_capacity"
"Florida","St. Johns",58,55,"23","183","147",44.5,"330","26","18",40.9,"44","0","0",0,"0"
"Florida","St. Lucie",59,56,"108","645","228",26.1,"873","76","14",15.6,"90","4","2",33.3,"6"
"Florida","Santa Rosa",55,57,"18","142","209",59.5,"351","14","10",41.7,"24","0","0",0,"0"
"Florida","Sarasota",56,58,"87","924","244",20.9,"1,168","82","26",24.1,"108","0","0",0,"0"
"Florida","Seminole",57,59,"80","690","244",26.1,"934","59","11",15.7,"70","0","0",0,"0"
"Florida","Sumter",60,60,"16","227","120",34.6,"347","28","12",30,"40","0","0",0,"0"
"Florida","Suwannee",61,61,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Taylor",62,62,"1","4","8",66.7,"12","0","0",0,"0","0","0",0,"0"
"Florida","Union",63,63,"0","60","64",51.6,"124","0","0",0,"0","0","0",0,"0"
"Florida","Volusia",65,64,"111","1,036","500",32.6,"1,536","159","63",28.4,"222","0","5",100,"5"
"Florida","Wakulla",66,65,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Walton",67,66,"5","48","69",59,"117","13","10",43.5,"23","0","0",0,"0"
"Florida","Washington",68,67,"8","47","12",20.3,"59","0","0",0,"0","0","0",0,"0"
"Florida","Unknown",64,999,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
