"State","County","OBJECTID","DEPCODE","covid_hosp","bed_cencus","available","available_capacity","total_staffed_bed_capacity","adult_icu_census","available_adult_icu","available_adult_icu_pct","total_adult_icu_capacity","pediatric_icu_census","available_pediatric_icu","available_pediatric_icu_pct","total_pediatric_icu_capacity"
"Florida","Alachua",1,1,"126","1,459","239",14.1,"1,698","281","27",8.8,"308","34","13",27.7,"47"
"Florida","Baker",2,2,"34","112","513",82.1,"625","0","0",0,"0","0","0",0,"0"
"Florida","Bay",3,3,"92","445","137",23.5,"582","70","1",1.4,"71","2","2",50,"4"
"Florida","Bradford",4,4,"0","5","5",50,"10","0","0",0,"0","0","0",0,"0"
"Florida","Brevard",5,5,"130","1,256","361",22.3,"1,617","135","32",19.2,"167","0","0",0,"0"
"Florida","Broward",6,6,"1,290","4,700","886",15.9,"5,586","480","44",8.4,"524","32","29",47.5,"61"
"Florida","Calhoun",7,7,"1","10","0",0,"10","0","0",0,"0","0","0",0,"0"
"Florida","Charlotte",8,8,"55","489","211",30.1,"700","47","12",20.3,"59","0","0",0,"0"
"Florida","Citrus",9,9,"30","240","58",19.5,"298","33","7",17.5,"40","0","0",0,"0"
"Florida","Clay",10,10,"84","482","66",12,"548","40","2",4.8,"42","2","4",66.7,"6"
"Florida","Collier",11,11,"173","744","167",18.3,"911","66","15",18.5,"81","0","0",0,"0"
"Florida","Columbia",12,12,"37","115","16",12.2,"131","14","2",12.5,"16","0","0",0,"0"
"Florida","Dade",13,13,"2,058","6,958","1,537",18.1,"8,495","826","133",13.9,"959","64","38",37.3,"102"
"Florida","Desoto",14,14,"4","28","27",49.1,"55","5","3",37.5,"8","0","0",0,"0"
"Florida","Dixie",15,15,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Duval",16,16,"528","3,112","963",23.6,"4,075","439","120",21.5,"559","21","19",47.5,"40"
"Florida","Escambia",17,17,"199","1,066","309",22.5,"1,375","121","9",6.9,"130","7","9",56.2,"16"
"Florida","Flagler",18,18,"21","88","11",11.1,"99","13","5",27.8,"18","0","0",0,"0"
"Florida","Franklin",19,19,"0","0","15",100,"15","0","0",0,"0","0","0",0,"0"
"Florida","Gadsden",20,20,"14","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Gilchrist",21,21,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Glades",22,22,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Gulf",23,23,"0","5","16",76.2,"21","0","0",0,"0","0","0",0,"0"
"Florida","Hamilton",24,24,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Hardee",25,25,"0","24","1",4,"25","0","0",0,"0","0","0",0,"0"
"Florida","Hendry",26,26,"8","18","11",37.9,"29","0","0",0,"0","0","0",0,"0"
"Florida","Hernando",27,27,"84","587","181",23.6,"768","57","5",8.1,"62","0","0",0,"0"
"Florida","Highlands",28,28,"54","200","57",22.2,"257","25","3",10.7,"28","0","0",0,"0"
"Florida","Hillsborough",29,29,"604","3,351","635",15.9,"3,986","349","36",9.4,"385","25","14",35.9,"39"
"Florida","Holmes",30,30,"1","17","3",15,"20","0","0",0,"0","0","0",0,"0"
"Florida","Indian River",31,31,"32","334","147",30.6,"481","22","7",24.1,"29","0","0",0,"0"
"Florida","Jackson",32,32,"26","48","53",52.5,"101","16","1",5.9,"17","0","0",0,"0"
"Florida","Jefferson",33,33,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Lafayette",34,34,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Lake",35,35,"114","705","188",21.1,"893","69","35",33.7,"104","0","0",0,"0"
"Florida","Lee",36,36,"270","1,527","260",14.5,"1,787","129","12",8.5,"141","59","27",31.4,"86"
"Florida","Leon",37,37,"76","723","145",16.7,"868","61","11",15.3,"72","3","6",66.7,"9"
"Florida","Levy",38,38,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Liberty",39,39,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Madison",40,40,"0","7","8",53.3,"15","0","0",0,"0","0","0",0,"0"
"Florida","Manatee",41,41,"116","652","148",18.5,"800","54","13",19.4,"67","0","0",0,"0"
"Florida","Marion",42,42,"107","771","144",15.7,"915","83","3",3.5,"86","0","0",0,"0"
"Florida","Martin",43,43,"37","249","241",49.2,"490","14","25",64.1,"39","0","0",0,"0"
"Florida","Monroe",44,44,"20","100","16",13.8,"116","13","0",0,"13","0","0",0,"0"
"Florida","Nassau",45,45,"4","42","44",51.2,"86","8","0",0,"8","0","0",0,"0"
"Florida","Okaloosa",46,46,"43","356","97",21.4,"453","54","1",1.8,"55","0","0",0,"0"
"Florida","Okeechobee",47,47,"12","37","63",63,"100","6","2",25,"8","0","0",0,"0"
"Florida","Orange",48,48,"596","3,452","992",22.3,"4,444","319","56",14.9,"375","73","39",34.8,"112"
"Florida","Osceola",49,49,"191","896","256",22.2,"1,152","85","46",35.1,"131","2","4",66.7,"6"
"Florida","Palm Beach",50,50,"623","3,057","1,141",27.2,"4,198","311","100",24.3,"411","19","13",40.6,"32"
"Florida","Pasco",51,51,"137","1,129","282",20,"1,411","117","18",13.3,"135","0","0",0,"0"
"Florida","Pinellas",52,52,"454","2,421","544",18.3,"2,965","250","41",14.1,"291","38","8",17.4,"46"
"Florida","Polk",53,53,"277","1,331","303",18.5,"1,634","150","8",5.1,"158","0","0",0,"0"
"Florida","Putnam",54,54,"18","71","14",16.5,"85","10","0",0,"10","0","0",0,"0"
"Florida","St. Johns",58,55,"40","213","116",35.3,"329","26","18",40.9,"44","0","0",0,"0"
"Florida","St. Lucie",59,56,"145","765","132",14.7,"897","81","9",10,"90","3","3",50,"6"
"Florida","Santa Rosa",55,57,"17","146","206",58.5,"352","11","10",47.6,"21","0","0",0,"0"
"Florida","Sarasota",56,58,"154","1,090","231",17.5,"1,321","95","25",20.8,"120","0","0",0,"0"
"Florida","Seminole",57,59,"174","742","156",17.4,"898","62","7",10.1,"69","0","0",0,"0"
"Florida","Sumter",60,60,"32","232","115",33.1,"347","34","6",15,"40","0","0",0,"0"
"Florida","Suwannee",61,61,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Taylor",62,62,"0","6","10",62.5,"16","0","0",0,"0","0","0",0,"0"
"Florida","Union",63,63,"0","49","79",61.7,"128","0","0",0,"0","0","0",0,"0"
"Florida","Volusia",65,64,"164","1,047","462",30.6,"1,509","177","51",22.4,"228","0","5",100,"5"
"Florida","Wakulla",66,65,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Walton",67,66,"11","79","42",34.7,"121","22","1",4.3,"23","0","0",0,"0"
"Florida","Washington",68,67,"3","47","12",20.3,"59","0","0",0,"0","0","0",0,"0"
"Florida","Unknown",64,999,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
