"State","County","OBJECTID","DEPCODE","covid_hosp","bed_cencus","available","available_capacity","total_staffed_bed_capacity","adult_icu_census","available_adult_icu","available_adult_icu_pct","total_adult_icu_capacity","pediatric_icu_census","available_pediatric_icu","available_pediatric_icu_pct","total_pediatric_icu_capacity"
"Florida","Alachua",1,1,"106","1,310","339",20.6,"1,649","262","46",14.9,"308","24","23",48.9,"47"
"Florida","Baker",2,2,"37","517","105",16.9,"622","0","0",0,"0","0","0",0,"0"
"Florida","Bay",3,3,"58","396","137",25.7,"533","74","4",5.1,"78","4","0",0,"4"
"Florida","Bradford",4,4,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Brevard",5,5,"125","1,189","366",23.5,"1,555","125","45",26.5,"170","0","0",0,"0"
"Florida","Broward",6,6,"1,213","4,409","1,018",18.8,"5,427","457","62",11.9,"519","29","31",51.7,"60"
"Florida","Calhoun",7,7,"1","6","4",40,"10","0","0",0,"0","0","0",0,"0"
"Florida","Charlotte",8,8,"39","453","249",35.5,"702","41","8",16.3,"49","0","0",0,"0"
"Florida","Citrus",9,9,"21","212","105",33.1,"317","28","12",30,"40","0","0",0,"0"
"Florida","Clay",10,10,"37","457","99",17.8,"556","40","2",4.8,"42","2","4",66.7,"6"
"Florida","Collier",11,11,"188","745","129",14.8,"874","58","22",27.5,"80","0","0",0,"0"
"Florida","Columbia",12,12,"20","124","15",10.8,"139","20","3",13,"23","0","0",0,"0"
"Florida","Dade",13,13,"1,806","6,658","1,707",20.4,"8,365","798","155",16.3,"953","67","15",18.3,"82"
"Florida","Desoto",14,14,"2","31","24",43.6,"55","7","1",12.5,"8","0","0",0,"0"
"Florida","Dixie",15,15,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Duval",16,16,"544","2,833","978",25.7,"3,811","325","115",26.1,"440","21","19",47.5,"40"
"Florida","Escambia",17,17,"160","1,024","320",23.8,"1,344","116","2",1.7,"118","5","11",68.8,"16"
"Florida","Flagler",18,18,"20","94","5",5.1,"99","16","2",11.1,"18","0","0",0,"0"
"Florida","Franklin",19,19,"0","2","13",86.7,"15","0","0",0,"0","0","0",0,"0"
