"State","County","OBJECTID","DEPCODE","covid_hosp","bed_cencus","available","available_capacity","total_staffed_bed_capacity","adult_icu_census","available_adult_icu","available_adult_icu_pct","total_adult_icu_capacity","pediatric_icu_census","available_pediatric_icu","available_pediatric_icu_pct","total_pediatric_icu_capacity"
"Florida","Alachua",1,1,"116","1,437","255",15.1,"1,692","281","27",8.8,"308","31","16",34,"47"
"Florida","Baker",2,2,"0","485","140",22.4,"625","0","0",0,"0","0","0",0,"0"
"Florida","Bay",3,3,"72","440","119",21.3,"559","50","10",16.7,"60","4","0",0,"4"
"Florida","Bradford",4,4,"0","5","5",50,"10","0","0",0,"0","0","0",0,"0"
"Florida","Brevard",5,5,"114","1,153","430",27.2,"1,583","121","53",30.5,"174","0","0",0,"0"
"Florida","Broward",6,6,"637","4,011","1,014",20.2,"5,025","405","93",18.7,"498","32","25",43.9,"57"
"Florida","Calhoun",7,7,"0","9","1",10,"10","0","0",0,"0","0","0",0,"0"
"Florida","Charlotte",8,8,"38","438","280",39,"718","39","10",20.4,"49","0","0",0,"0"
"Florida","Citrus",9,9,"30","199","91",31.4,"290","29","10",25.6,"39","0","0",0,"0"
"Florida","Clay",10,10,"60","470","78",14.2,"548","40","2",4.8,"42","2","12",85.7,"14"
"Florida","Collier",11,11,"71","653","181",21.7,"834","54","31",36.5,"85","0","0",0,"0"
"Florida","Columbia",12,12,"16","96","9",8.6,"105","16","6",27.3,"22","0","0",0,"0"
"Florida","Dade",13,13,"893","6,425","2,157",25.1,"8,582","791","182",18.7,"973","64","40",38.5,"104"
"Florida","Desoto",14,14,"2","20","35",63.6,"55","6","2",25,"8","0","0",0,"0"
"Florida","Dixie",15,15,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Duval",16,16,"270","2,722","1,011",27.1,"3,733","323","120",27.1,"443","15","25",62.5,"40"
"Florida","Escambia",17,17,"116","1,014","473",31.8,"1,487","130","11",7.8,"141","6","10",62.5,"16"
"Florida","Flagler",18,18,"9","71","28",28.3,"99","11","7",38.9,"18","0","0",0,"0"
"Florida","Franklin",19,19,"0","1","14",93.3,"15","0","0",0,"0","0","0",0,"0"
"Florida","Gadsden",20,20,"114","766","187",19.6,"953","0","0",0,"0","0","0",0,"0"
"Florida","Gilchrist",21,21,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Glades",22,22,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Gulf",23,23,"2","4","17",81,"21","0","0",0,"0","0","0",0,"0"
"Florida","Hamilton",24,24,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Hardee",25,25,"0","25","0",0,"25","0","0",0,"0","0","0",0,"0"
"Florida","Hendry",26,26,"2","7","22",75.9,"29","0","4",100,"4","0","0",0,"0"
"Florida","Hernando",27,27,"29","494","220",30.8,"714","58","4",6.5,"62","0","0",0,"0"
"Florida","Highlands",28,28,"28","209","45",17.7,"254","25","6",19.4,"31","0","0",0,"0"
"Florida","Hillsborough",29,29,"241","3,055","680",18.2,"3,735","300","101",25.2,"401","22","14",38.9,"36"
"Florida","Holmes",30,30,"3","9","11",55,"20","0","0",0,"0","0","0",0,"0"
"Florida","Indian River",31,31,"13","284","167",37,"451","19","14",42.4,"33","0","0",0,"0"
"Florida","Jackson",32,32,"11","33","69",67.6,"102","13","4",23.5,"17","0","0",0,"0"
"Florida","Jefferson",33,33,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Lafayette",34,34,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Lake",35,35,"57","686","215",23.9,"901","67","37",35.6,"104","0","0",0,"0"
"Florida","Lee",36,36,"148","1,393","472",25.3,"1,865","105","32",23.4,"137","65","21",24.4,"86"
"Florida","Leon",37,37,"89","726","125",14.7,"851","55","17",23.6,"72","1","8",88.9,"9"
"Florida","Levy",38,38,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Liberty",39,39,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Madison",40,40,"0","4","11",73.3,"15","0","0",0,"0","0","0",0,"0"
"Florida","Manatee",41,41,"43","614","143",18.9,"757","48","16",25,"64","0","0",0,"0"
"Florida","Marion",42,42,"99","774","145",15.8,"919","84","13",13.4,"97","0","0",0,"0"
"Florida","Martin",43,43,"22","235","255",52,"490","20","19",48.7,"39","0","0",0,"0"
"Florida","Monroe",44,44,"4","83","29",25.9,"112","7","0",0,"7","0","0",0,"0"
"Florida","Nassau",45,45,"9","34","34",50,"68","7","1",12.5,"8","0","0",0,"0"
"Florida","Okaloosa",46,46,"33","326","124",27.6,"450","40","14",25.9,"54","0","0",0,"0"
"Florida","Okeechobee",47,47,"12","45","55",55,"100","6","2",25,"8","0","0",0,"0"
"Florida","Orange",48,48,"248","3,329","978",22.7,"4,307","265","108",29,"373","64","48",42.9,"112"
"Florida","Osceola",49,49,"86","810","336",29.3,"1,146","81","48",37.2,"129","0","6",100,"6"
"Florida","Palm Beach",50,50,"269","2,640","1,384",34.4,"4,024","290","113",28,"403","14","18",56.2,"32"
"Florida","Pasco",51,51,"52","1,011","380",27.3,"1,391","112","20",15.2,"132","0","0",0,"0"
"Florida","Pinellas",52,52,"156","2,203","809",26.9,"3,012","235","63",21.1,"298","23","8",25.8,"31"
"Florida","Polk",53,53,"163","1,283","364",22.1,"1,647","127","38",23,"165","0","0",0,"0"
"Florida","Putnam",54,54,"8","57","27",32.1,"84","10","0",0,"10","0","0",0,"0"
"Florida","St. Johns",58,55,"11","199","131",39.7,"330","23","21",47.7,"44","0","0",0,"0"
"Florida","St. Lucie",59,56,"76","659","215",24.6,"874","79","11",12.2,"90","6","0",0,"6"
"Florida","Santa Rosa",55,57,"17","155","197",56,"352","11","11",50,"22","0","0",0,"0"
"Florida","Sarasota",56,58,"68","966","247",20.4,"1,213","77","31",28.7,"108","0","0",0,"0"
"Florida","Seminole",57,59,"68","691","243",26,"934","56","17",23.3,"73","0","0",0,"0"
"Florida","Sumter",60,60,"16","225","122",35.2,"347","31","9",22.5,"40","0","0",0,"0"
"Florida","Suwannee",61,61,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Taylor",62,62,"0","3","9",75,"12","0","0",0,"0","0","0",0,"0"
"Florida","Union",63,63,"3","65","62",48.8,"127","0","0",0,"0","0","0",0,"0"
"Florida","Volusia",65,64,"94","1,080","497",31.5,"1,577","144","72",33.3,"216","0","5",100,"5"
"Florida","Wakulla",66,65,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Walton",67,66,"3","59","58",49.6,"117","7","16",69.6,"23","0","0",0,"0"
"Florida","Washington",68,67,"3","37","22",37.3,"59","0","0",0,"0","0","0",0,"0"
"Florida","Unknown",64,999,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
