"State","County","OBJECTID","DEPCODE","covid_hosp","bed_cencus","available","available_capacity","total_staffed_bed_capacity","adult_icu_census","available_adult_icu","available_adult_icu_pct","total_adult_icu_capacity","pediatric_icu_census","available_pediatric_icu","available_pediatric_icu_pct","total_pediatric_icu_capacity"
"Florida","Alachua",1,1,"147","1,478","232",13.6,"1,710","275","33",10.7,"308","32","15",31.9,"47"
"Florida","Baker",2,2,"34","123","502",80.3,"625","0","0",0,"0","0","0",0,"0"
"Florida","Bay",3,3,"79","436","141",24.4,"577","66","16",19.5,"82","3","1",25,"4"
"Florida","Bradford",4,4,"0","5","5",50,"10","0","0",0,"0","0","0",0,"0"
"Florida","Brevard",5,5,"128","1,210","408",25.2,"1,618","129","48",27.1,"177","0","0",0,"0"
"Florida","Broward",6,6,"1,196","4,535","919",16.9,"5,454","482","46",8.7,"528","31","32",50.8,"63"
"Florida","Calhoun",7,7,"0","5","5",50,"10","0","0",0,"0","0","0",0,"0"
"Florida","Charlotte",8,8,"53","461","231",33.4,"692","46","4",8,"50","0","0",0,"0"
"Florida","Citrus",9,9,"26","221","65",22.7,"286","33","7",17.5,"40","0","0",0,"0"
"Florida","Clay",10,10,"72","458","85",15.7,"543","40","2",4.8,"42","3","11",78.6,"14"
"Florida","Collier",11,11,"129","714","177",19.9,"891","62","23",27.1,"85","0","0",0,"0"
"Florida","Columbia",12,12,"27","121","8",6.2,"129","15","0",0,"15","0","0",0,"0"
"Florida","Dade",13,13,"1,743","6,886","1,702",19.8,"8,588","886","91",9.3,"977","70","34",32.7,"104"
"Florida","Desoto",14,14,"3","30","25",45.5,"55","4","4",50,"8","0","0",0,"0"
"Florida","Dixie",15,15,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Duval",16,16,"464","2,876","886",23.6,"3,762","334","103",23.6,"437","23","17",42.5,"40"
"Florida","Escambia",17,17,"199","1,119","337",23.1,"1,456","133","14",9.5,"147","7","9",56.2,"16"
"Florida","Flagler",18,18,"21","87","12",12.1,"99","14","4",22.2,"18","0","0",0,"0"
"Florida","Franklin",19,19,"0","4","11",73.3,"15","0","0",0,"0","0","0",0,"0"
"Florida","Gadsden",20,20,"61","0","0",0,"0","0","0",0,"0","0","0",0,"0"
