"State","County","OBJECTID","DEPCODE","covid_hosp","bed_cencus","available","available_capacity","total_staffed_bed_capacity","adult_icu_census","available_adult_icu","available_adult_icu_pct","total_adult_icu_capacity","pediatric_icu_census","available_pediatric_icu","available_pediatric_icu_pct","total_pediatric_icu_capacity"
"Florida","Alachua",1,1,"126","1,364","281",17.1,"1,645","274","34",11,"308","33","14",29.8,"47"
"Florida","Baker",2,2,"34","112","513",82.1,"625","0","0",0,"0","0","0",0,"0"
"Florida","Bay",3,3,"91","425","167",28.2,"592","68","3",4.2,"71","0","4",100,"4"
"Florida","Bradford",4,4,"0","5","5",50,"10","0","0",0,"0","0","0",0,"0"
"Florida","Brevard",5,5,"126","1,221","390",24.2,"1,611","129","41",24.1,"170","0","0",0,"0"
"Florida","Broward",6,6,"1,288","4,640","882",16,"5,522","464","55",10.6,"519","32","29",47.5,"61"
"Florida","Calhoun",7,7,"1","8","2",20,"10","0","0",0,"0","0","0",0,"0"
"Florida","Charlotte",8,8,"55","484","216",30.9,"700","51","8",13.6,"59","0","0",0,"0"
"Florida","Citrus",9,9,"30","233","82",26,"315","32","8",20,"40","0","0",0,"0"
"Florida","Clay",10,10,"84","474","72",13.2,"546","39","3",7.1,"42","3","3",50,"6"
"Florida","Collier",11,11,"174","745","167",18.3,"912","62","19",23.5,"81","0","0",0,"0"
"Florida","Columbia",12,12,"37","119","15",11.2,"134","26","1",3.7,"27","0","0",0,"0"
"Florida","Dade",13,13,"2,053","6,995","1,500",17.7,"8,495","829","113",12,"942","64","38",37.3,"102"
"Florida","Desoto",14,14,"4","27","28",50.9,"55","4","4",50,"8","0","0",0,"0"
"Florida","Dixie",15,15,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Duval",16,16,"505","3,010","955",24.1,"3,965","345","96",21.8,"441","20","20",50,"40"
"Florida","Escambia",17,17,"199","975","389",28.5,"1,364","114","4",3.4,"118","8","8",50,"16"
"Florida","Flagler",18,18,"21","85","14",14.1,"99","15","3",16.7,"18","0","0",0,"0"
"Florida","Franklin",19,19,"0","0","15",100,"15","0","0",0,"0","0","0",0,"0"
"Florida","Gadsden",20,20,"14","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Gilchrist",21,21,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Glades",22,22,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Gulf",23,23,"0","4","17",81,"21","0","0",0,"0","0","0",0,"0"
"Florida","Hamilton",24,24,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Hardee",25,25,"0","24","1",4,"25","0","0",0,"0","0","0",0,"0"
"Florida","Hendry",26,26,"8","18","11",37.9,"29","0","0",0,"0","0","0",0,"0"
"Florida","Hernando",27,27,"84","565","185",24.7,"750","62","0",0,"62","0","0",0,"0"
"Florida","Highlands",28,28,"54","224","33",12.8,"257","23","4",14.8,"27","0","0",0,"0"
"Florida","Hillsborough",29,29,"571","3,324","656",16.5,"3,980","354","30",7.8,"384","21","20",48.8,"41"
"Florida","Holmes",30,30,"1","17","3",15,"20","0","0",0,"0","0","0",0,"0"
"Florida","Indian River",31,31,"32","325","148",31.3,"473","17","11",39.3,"28","0","0",0,"0"
"Florida","Jackson",32,32,"26","48","53",52.5,"101","9","4",30.8,"13","0","0",0,"0"
"Florida","Jefferson",33,33,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Lafayette",34,34,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Lake",35,35,"121","722","195",21.3,"917","66","38",36.5,"104","0","0",0,"0"
"Florida","Lee",36,36,"274","1,522","265",14.8,"1,787","129","12",8.5,"141","58","28",32.6,"86"
"Florida","Leon",37,37,"76","701","167",19.2,"868","66","6",8.3,"72","2","7",77.8,"9"
"Florida","Levy",38,38,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Liberty",39,39,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Madison",40,40,"0","4","13",76.5,"17","0","0",0,"0","0","0",0,"0"
"Florida","Manatee",41,41,"116","685","128",15.7,"813","49","17",25.8,"66","0","0",0,"0"
