"State","County","OBJECTID","DEPCODE","covid_hosp","bed_cencus","available","available_capacity","total_staffed_bed_capacity","adult_icu_census","available_adult_icu","available_adult_icu_pct","total_adult_icu_capacity","pediatric_icu_census","available_pediatric_icu","available_pediatric_icu_pct","total_pediatric_icu_capacity"
"Florida","Alachua",1,1,"47","1,449","250",14.7,"1,699","289","19",6.2,"308","42","5",10.6,"47"
"Florida","Baker",2,2,"4","471","154",24.6,"625","0","0",0,"0","0","0",0,"0"
"Florida","Bay",3,3,"19","473","85",15.2,"558","57","3",5,"60","0","4",100,"4"
"Florida","Bradford",4,4,"0","5","5",50,"10","0","0",0,"0","0","0",0,"0"
"Florida","Brevard",5,5,"76","1,194","432",26.6,"1,626","133","32",19.4,"165","0","0",0,"0"
"Florida","Broward",6,6,"216","4,166","1,025",19.7,"5,191","368","91",19.8,"459","34","30",46.9,"64"
"Florida","Calhoun",7,7,"0","6","4",40,"10","0","0",0,"0","0","0",0,"0"
"Florida","Charlotte",8,8,"22","448","170",27.5,"618","38","11",22.4,"49","0","0",0,"0"
"Florida","Citrus",9,9,"10","232","89",27.7,"321","34","6",15,"40","0","0",0,"0"
"Florida","Clay",10,10,"30","464","90",16.2,"554","49","13",21,"62","4","0",0,"4"
"Florida","Collier",11,11,"26","705","148",17.4,"853","56","29",34.1,"85","0","0",0,"0"
"Florida","Columbia",12,12,"16","105","0",0,"105","13","0",0,"13","0","0",0,"0"
"Florida","Dade",13,13,"277","6,271","2,315",27,"8,586","751","200",21,"951","68","49",41.9,"117"
"Florida","Desoto",14,14,"2","19","36",65.5,"55","2","6",75,"8","0","0",0,"0"
"Florida","Dixie",15,15,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Duval",16,16,"108","2,906","846",22.5,"3,752","342","95",21.7,"437","23","18",43.9,"41"
"Florida","Escambia",17,17,"40","1,094","353",24.4,"1,447","126","15",10.6,"141","8","8",50,"16"
"Florida","Flagler",18,18,"7","82","17",17.2,"99","15","3",16.7,"18","0","0",0,"0"
"Florida","Franklin",19,19,"0","0","15",100,"15","0","0",0,"0","0","0",0,"0"
"Florida","Gadsden",20,20,"12","671","282",29.6,"953","0","0",0,"0","0","0",0,"0"
"Florida","Gilchrist",21,21,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Glades",22,22,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Gulf",23,23,"0","8","13",61.9,"21","0","0",0,"0","0","0",0,"0"
"Florida","Hamilton",24,24,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Hardee",25,25,"0","25","0",0,"25","0","0",0,"0","0","0",0,"0"
"Florida","Hendry",26,26,"3","12","17",58.6,"29","0","4",100,"4","0","0",0,"0"
"Florida","Hernando",27,27,"18","533","191",26.4,"724","42","20",32.3,"62","0","0",0,"0"
"Florida","Highlands",28,28,"19","206","49",19.2,"255","23","7",23.3,"30","0","0",0,"0"
"Florida","Hillsborough",29,29,"170","3,362","487",12.7,"3,849","334","42",11.2,"376","23","18",43.9,"41"
"Florida","Holmes",30,30,"1","18","2",10,"20","0","0",0,"0","0","0",0,"0"
"Florida","Indian River",31,31,"9","337","125",27.1,"462","22","7",24.1,"29","0","0",0,"0"
"Florida","Jackson",32,32,"12","42","47",52.8,"89","5","4",44.4,"9","0","0",0,"0"
