"State","County","OBJECTID","DEPCODE","covid_hosp","bed_cencus","available","available_capacity","total_staffed_bed_capacity","adult_icu_census","available_adult_icu","available_adult_icu_pct","total_adult_icu_capacity","pediatric_icu_census","available_pediatric_icu","available_pediatric_icu_pct","total_pediatric_icu_capacity"
"Florida","Alachua",1,1,"127","1,470","229",13.5,"1,699","283","25",8.1,"308","40","7",14.9,"47"
"Florida","Baker",2,2,"33","114","511",81.8,"625","0","0",0,"0","0","0",0,"0"
"Florida","Bay",3,3,"85","438","138",24,"576","65","15",18.8,"80","0","4",100,"4"
"Florida","Bradford",4,4,"0","5","5",50,"10","0","0",0,"0","0","0",0,"0"
"Florida","Brevard",5,5,"135","1,210","406",25.1,"1,616","130","45",25.7,"175","0","0",0,"0"
"Florida","Broward",6,6,"1,283","4,494","908",16.8,"5,402","493","48",8.9,"541","31","29",48.3,"60"
"Florida","Calhoun",7,7,"2","4","6",60,"10","0","0",0,"0","0","0",0,"0"
"Florida","Charlotte",8,8,"62","476","226",32.2,"702","54","6",10,"60","0","0",0,"0"
"Florida","Citrus",9,9,"27","224","71",24.1,"295","35","5",12.5,"40","0","0",0,"0"
"Florida","Clay",10,10,"85","485","75",13.4,"560","40","2",4.8,"42","2","12",85.7,"14"
"Florida","Collier",11,11,"158","714","178",20,"892","55","26",32.1,"81","0","0",0,"0"
"Florida","Columbia",12,12,"33","124","15",10.8,"139","9","2",18.2,"11","0","0",0,"0"
"Florida","Dade",13,13,"1,980","6,955","1,553",18.3,"8,508","853","115",11.9,"968","60","39",39.4,"99"
"Florida","Desoto",14,14,"3","25","30",54.5,"55","3","5",62.5,"8","0","0",0,"0"
"Florida","Dixie",15,15,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Duval",16,16,"494","3,081","938",23.3,"4,019","339","102",23.1,"441","19","21",52.5,"40"
"Florida","Escambia",17,17,"192","1,065","337",24,"1,402","133","6",4.3,"139","7","9",56.2,"16"
"Florida","Flagler",18,18,"22","87","12",12.1,"99","18","0",0,"18","0","0",0,"0"
"Florida","Franklin",19,19,"0","0","15",100,"15","0","0",0,"0","0","0",0,"0"
"Florida","Gadsden",20,20,"34","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Gilchrist",21,21,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Glades",22,22,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
