"State","County","OBJECTID","DEPCODE","covid_hosp","bed_cencus","available","available_capacity","total_staffed_bed_capacity","adult_icu_census","available_adult_icu","available_adult_icu_pct","total_adult_icu_capacity","pediatric_icu_census","available_pediatric_icu","available_pediatric_icu_pct","total_pediatric_icu_capacity"
"Florida","Madison",40,40,"0","10","5",33.3,"15","0","0",0,"0","0","0",0,"0"
"Florida","Manatee",41,41,"30","672","120",15.2,"792","54","14",20.6,"68","0","0",0,"0"
"Florida","Marion",42,42,"30","822","92",10.1,"914","89","3",3.3,"92","0","0",0,"0"
"Florida","Martin",43,43,"13","268","238",47,"506","16","23",59,"39","0","0",0,"0"
"Florida","Monroe",44,44,"3","74","91",55.2,"165","6","7",53.8,"13","0","0",0,"0"
"Florida","Nassau",45,45,"2","38","30",44.1,"68","7","1",12.5,"8","0","0",0,"0"
"Florida","Okaloosa",46,46,"15","371","84",18.5,"455","52","2",3.7,"54","0","0",0,"0"
"Florida","Okeechobee",47,47,"12","54","46",46,"100","7","1",12.5,"8","0","0",0,"0"
"Florida","Orange",48,48,"141","3,460","978",22,"4,438","258","146",36.1,"404","79","47",37.3,"126"
"Florida","Osceola",49,49,"71","909","241",21,"1,150","98","29",22.8,"127","0","0",0,"0"
"Florida","Palm Beach",50,50,"102","2,871","1,142",28.5,"4,013","281","121",30.1,"402","15","17",53.1,"32"
"Florida","Pasco",51,51,"51","1,130","205",15.4,"1,335","115","12",9.4,"127","0","0",0,"0"
"Florida","Pinellas",52,52,"101","2,604","1,024",28.2,"3,628","232","57",19.7,"289","32","5",13.5,"37"
"Florida","Polk",53,53,"77","1,369","303",18.1,"1,672","138","30",17.9,"168","4","10",71.4,"14"
"Florida","Putnam",54,54,"5","53","31",36.9,"84","7","3",30,"10","0","0",0,"0"
"Florida","St. Johns",58,55,"14","206","124",37.6,"330","22","22",50,"44","0","0",0,"0"
"Florida","St. Lucie",59,56,"48","734","140",16,"874","82","7",7.9,"89","0","6",100,"6"
"Florida","Santa Rosa",55,57,"4","127","222",63.6,"349","11","9",45,"20","0","0",0,"0"
"Florida","Sarasota",56,58,"28","982","244",19.9,"1,226","63","45",41.7,"108","0","0",0,"0"
"Florida","Seminole",57,59,"24","730","193",20.9,"923","65","8",11,"73","0","0",0,"0"
"Florida","Sumter",60,60,"17","257","90",25.9,"347","31","9",22.5,"40","0","0",0,"0"
"Florida","Suwannee",61,61,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Taylor",62,62,"0","2","10",83.3,"12","0","0",0,"0","0","0",0,"0"
"Florida","Union",63,63,"14","55","31",36,"86","0","0",0,"0","0","0",0,"0"
"Florida","Volusia",65,64,"64","1,161","424",26.8,"1,585","173","61",26.1,"234","0","5",100,"5"
"Florida","Wakulla",66,65,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Walton",67,66,"5","67","50",42.7,"117","15","8",34.8,"23","0","0",0,"0"
"Florida","Washington",68,67,"2","50","9",15.3,"59","0","0",0,"0","0","0",0,"0"
"Florida","Unknown",64,999,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
