"State","County","OBJECTID","DEPCODE","covid_hosp","bed_cencus","available","available_capacity","total_staffed_bed_capacity","adult_icu_census","available_adult_icu","available_adult_icu_pct","total_adult_icu_capacity","pediatric_icu_census","available_pediatric_icu","available_pediatric_icu_pct","total_pediatric_icu_capacity"
"Florida","Alachua",1,1,"60","1,473","254",14.7,"1,727","270","38",12.3,"308","39","8",17,"47"
"Florida","Baker",2,2,"1","487","140",22.3,"627","0","0",0,"0","0","0",0,"0"
"Florida","Bay",3,3,"17","458","89",16.3,"547","55","7",11.3,"62","3","1",25,"4"
"Florida","Bradford",4,4,"0","5","5",50,"10","0","0",0,"0","0","0",0,"0"
"Florida","Brevard",5,5,"75","1,233","411",25,"1,644","130","37",22.2,"167","0","0",0,"0"
"Florida","Broward",6,6,"183","4,185","1,022",19.6,"5,207","340","104",23.4,"444","29","38",56.7,"67"
"Florida","Calhoun",7,7,"2","7","3",30,"10","0","0",0,"0","0","0",0,"0"
"Florida","Charlotte",8,8,"25","451","172",27.6,"623","49","2",3.9,"51","0","0",0,"0"
"Florida","Citrus",9,9,"10","224","70",23.8,"294","33","7",17.5,"40","0","0",0,"0"
"Florida","Clay",10,10,"32","470","88",15.8,"558","38","12",24,"50","1","3",75,"4"
"Florida","Collier",11,11,"28","703","170",19.5,"873","54","31",36.5,"85","0","0",0,"0"
"Florida","Columbia",12,12,"25","101","0",0,"101","7","0",0,"7","0","0",0,"0"
"Florida","Dade",13,13,"282","6,311","2,303",26.7,"8,614","710","236",24.9,"946","85","43",33.6,"128"
"Florida","Desoto",14,14,"0","17","38",69.1,"55","2","6",75,"8","0","0",0,"0"
"Florida","Dixie",15,15,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Duval",16,16,"121","2,919","847",22.5,"3,766","353","84",19.2,"437","26","14",35,"40"
"Florida","Escambia",17,17,"35","1,102","354",24.3,"1,456","137","4",2.8,"141","8","8",50,"16"
"Florida","Flagler",18,18,"8","86","13",13.1,"99","13","5",27.8,"18","0","0",0,"0"
"Florida","Franklin",19,19,"0","3","12",80,"15","0","0",0,"0","0","0",0,"0"
"Florida","Gadsden",20,20,"8","636","317",33.3,"953","0","0",0,"0","0","0",0,"0"
"Florida","Gilchrist",21,21,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Glades",22,22,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Gulf",23,23,"0","4","17",81,"21","0","0",0,"0","0","0",0,"0"
