"State","County","OBJECTID","DEPCODE","covid_hosp","bed_cencus","available","available_capacity","total_staffed_bed_capacity","adult_icu_census","available_adult_icu","available_adult_icu_pct","total_adult_icu_capacity","pediatric_icu_census","available_pediatric_icu","available_pediatric_icu_pct","total_pediatric_icu_capacity"
"Florida","Alachua",1,1,"77","1,436","260",15.3,"1,696","275","33",10.7,"308","35","12",25.5,"47"
"Florida","Baker",2,2,"30","469","156",25,"625","0","0",0,"0","0","0",0,"0"
"Florida","Bay",3,3,"24","459","100",17.9,"559","51","3",5.6,"54","0","4",100,"4"
"Florida","Bradford",4,4,"0","5","5",50,"10","0","0",0,"0","0","0",0,"0"
"Florida","Brevard",5,5,"77","1,247","393",24,"1,640","139","39",21.9,"178","0","0",0,"0"
"Florida","Broward",6,6,"392","4,140","1,092",20.9,"5,232","392","91",18.8,"483","26","37",58.7,"63"
"Florida","Calhoun",7,7,"0","8","2",20,"10","0","0",0,"0","0","0",0,"0"
"Florida","Charlotte",8,8,"32","417","199",32.3,"616","35","12",25.5,"47","0","0",0,"0"
"Florida","Citrus",9,9,"23","229","72",23.9,"301","31","6",16.2,"37","0","0",0,"0"
"Florida","Clay",10,10,"39","452","103",18.6,"555","36","14",28,"50","2","2",50,"4"
"Florida","Collier",11,11,"44","716","147",17,"863","62","23",27.1,"85","0","0",0,"0"
"Florida","Columbia",12,12,"10","95","0",0,"95","13","0",0,"13","0","0",0,"0"
"Florida","Dade",13,13,"628","6,288","2,274",26.6,"8,562","793","140",15,"933","64","46",41.8,"110"
"Florida","Desoto",14,14,"3","15","40",72.7,"55","1","7",87.5,"8","0","0",0,"0"
"Florida","Dixie",15,15,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Duval",16,16,"228","2,849","932",24.6,"3,781","316","121",27.7,"437","23","19",45.2,"42"
"Florida","Escambia",17,17,"77","1,071","418",28.1,"1,489","127","14",9.9,"141","6","10",62.5,"16"
"Florida","Flagler",18,18,"8","82","17",17.2,"99","17","1",5.6,"18","0","0",0,"0"
"Florida","Franklin",19,19,"0","1","14",93.3,"15","0","0",0,"0","0","0",0,"0"
"Florida","Gadsden",20,20,"118","751","202",21.2,"953","0","0",0,"0","0","0",0,"0"
"Florida","Gilchrist",21,21,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Glades",22,22,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Gulf",23,23,"0","5","16",76.2,"21","0","0",0,"0","0","0",0,"0"
"Florida","Hamilton",24,24,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Hardee",25,25,"0","22","3",12,"25","0","0",0,"0","0","0",0,"0"
"Florida","Hendry",26,26,"0","6","23",79.3,"29","0","4",100,"4","0","0",0,"0"
"Florida","Hernando",27,27,"24","513","247",32.5,"760","41","21",33.9,"62","0","0",0,"0"
"Florida","Highlands",28,28,"24","176","83",32,"259","17","14",45.2,"31","0","0",0,"0"
"Florida","Hillsborough",29,29,"152","3,050","679",18.2,"3,729","335","40",10.7,"375","25","15",37.5,"40"
"Florida","Holmes",30,30,"0","7","13",65,"20","0","0",0,"0","0","0",0,"0"
"Florida","Indian River",31,31,"8","313","143",31.4,"456","17","13",43.3,"30","0","0",0,"0"
"Florida","Jackson",32,32,"8","41","60",59.4,"101","4","5",55.6,"9","0","0",0,"0"
"Florida","Jefferson",33,33,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Lafayette",34,34,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Lake",35,35,"75","700","208",22.9,"908","81","23",22.1,"104","0","0",0,"0"
"Florida","Lee",36,36,"97","1,492","359",19.4,"1,851","111","28",20.1,"139","58","28",32.6,"86"
"Florida","Leon",37,37,"80","744","124",14.3,"868","61","11",15.3,"72","1","8",88.9,"9"
"Florida","Levy",38,38,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Liberty",39,39,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Madison",40,40,"1","9","6",40,"15","0","0",0,"0","0","0",0,"0"
"Florida","Manatee",41,41,"24","676","99",12.8,"775","46","12",20.7,"58","0","0",0,"0"
"Florida","Marion",42,42,"69","822","112",12,"934","81","8",9,"89","0","0",0,"0"
"Florida","Martin",43,43,"11","235","271",53.6,"506","15","24",61.5,"39","0","0",0,"0"
