"State","County","OBJECTID","DEPCODE","covid_hosp","bed_cencus","available","available_capacity","total_staffed_bed_capacity","adult_icu_census","available_adult_icu","available_adult_icu_pct","total_adult_icu_capacity","pediatric_icu_census","available_pediatric_icu","available_pediatric_icu_pct","total_pediatric_icu_capacity"
"Florida","Alachua",1,1,"135","1,429","297",17.2,"1,726","275","33",10.7,"308","29","18",38.3,"47"
"Florida","Baker",2,2,"24","131","494",79,"625","0","0",0,"0","0","0",0,"0"
"Florida","Bay",3,3,"87","419","152",26.6,"571","62","1",1.6,"63","3","1",25,"4"
"Florida","Bradford",4,4,"0","5","5",50,"10","0","0",0,"0","0","0",0,"0"
"Florida","Brevard",5,5,"110","1,055","555",34.5,"1,610","105","70",40,"175","0","0",0,"0"
"Florida","Broward",6,6,"1,159","4,344","992",18.6,"5,336","455","54",10.6,"509","28","23",45.1,"51"
"Florida","Calhoun",7,7,"3","4","6",60,"10","0","0",0,"0","0","0",0,"0"
"Florida","Charlotte",8,8,"47","443","253",36.4,"696","40","10",20,"50","0","0",0,"0"
"Florida","Citrus",9,9,"19","211","81",27.7,"292","29","11",27.5,"40","0","0",0,"0"
"Florida","Clay",10,10,"77","475","79",14.3,"554","39","3",7.1,"42","2","12",85.7,"14"
"Florida","Collier",11,11,"113","668","200",23,"868","58","27",31.8,"85","0","0",0,"0"
"Florida","Columbia",12,12,"25","95","28",22.8,"123","13","3",18.8,"16","0","0",0,"0"
"Florida","Dade",13,13,"1,657","6,650","1,823",21.5,"8,473","866","136",13.6,"1,002","61","35",36.5,"96"
"Florida","Desoto",14,14,"5","30","25",45.5,"55","4","4",50,"8","0","0",0,"0"
"Florida","Dixie",15,15,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Duval",16,16,"438","2,664","1,096",29.1,"3,760","334","103",23.6,"437","13","27",67.5,"40"
"Florida","Escambia",17,17,"182","985","471",32.3,"1,456","137","10",6.8,"147","9","7",43.8,"16"
"Florida","Flagler",18,18,"17","87","12",12.1,"99","14","4",22.2,"18","0","0",0,"0"
"Florida","Franklin",19,19,"0","1","14",93.3,"15","0","0",0,"0","0","0",0,"0"
"Florida","Gadsden",20,20,"70","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Gilchrist",21,21,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Glades",22,22,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Gulf",23,23,"6","10","11",52.4,"21","0","0",0,"0","0","0",0,"0"
"Florida","Hamilton",24,24,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Hardee",25,25,"0","22","3",12,"25","0","0",0,"0","0","0",0,"0"
"Florida","Hendry",26,26,"9","11","18",62.1,"29","0","0",0,"0","0","0",0,"0"
"Florida","Hernando",27,27,"61","500","229",31.4,"729","54","8",12.9,"62","0","0",0,"0"
"Florida","Highlands",28,28,"60","211","52",19.8,"263","25","7",21.9,"32","0","0",0,"0"
"Florida","Hillsborough",29,29,"451","3,185","681",17.6,"3,866","335","49",12.8,"384","22","12",35.3,"34"
"Florida","Holmes",30,30,"1","7","13",65,"20","0","0",0,"0","0","0",0,"0"
"Florida","Indian River",31,31,"25","301","170",36.1,"471","22","12",35.3,"34","0","0",0,"0"
"Florida","Jackson",32,32,"19","48","57",54.3,"105","14","0",0,"14","0","0",0,"0"
"Florida","Jefferson",33,33,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Lafayette",34,34,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Lake",35,35,"104","632","269",29.9,"901","72","32",30.8,"104","0","0",0,"0"
"Florida","Lee",36,36,"214","1,410","365",20.6,"1,775","106","25",19.1,"131","67","19",22.1,"86"
"Florida","Leon",37,37,"79","692","170",19.7,"862","65","7",9.7,"72","2","7",77.8,"9"
"Florida","Levy",38,38,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Liberty",39,39,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Madison",40,40,"0","5","10",66.7,"15","0","0",0,"0","0","0",0,"0"
"Florida","Manatee",41,41,"101","678","92",11.9,"770","55","15",21.4,"70","0","0",0,"0"
"Florida","Marion",42,42,"123","729","153",17.3,"882","75","11",12.8,"86","0","0",0,"0"
"Florida","Martin",43,43,"30","242","248",50.6,"490","11","28",71.8,"39","0","0",0,"0"
