"State","County","OBJECTID","DEPCODE","covid_hosp","bed_cencus","available","available_capacity","total_staffed_bed_capacity","adult_icu_census","available_adult_icu","available_adult_icu_pct","total_adult_icu_capacity","pediatric_icu_census","available_pediatric_icu","available_pediatric_icu_pct","total_pediatric_icu_capacity"
"Florida","Alachua",1,1,"110","1,421","290",16.9,"1,711","287","21",6.8,"308","35","12",25.5,"47"
"Florida","Baker",2,2,"1","488","137",21.9,"625","0","0",0,"0","0","0",0,"0"
"Florida","Bay",3,3,"66","429","114",21,"543","51","3",5.6,"54","2","2",50,"4"
"Florida","Bradford",4,4,"0","5","5",50,"10","0","0",0,"0","0","0",0,"0"
"Florida","Brevard",5,5,"99","1,107","470",29.8,"1,577","128","46",26.4,"174","0","0",0,"0"
"Florida","Broward",6,6,"584","4,022","1,124",21.8,"5,146","411","90",18,"501","35","25",41.7,"60"
"Florida","Calhoun",7,7,"1","4","6",60,"10","0","0",0,"0","0","0",0,"0"
"Florida","Charlotte",8,8,"41","464","241",34.2,"705","41","8",16.3,"49","0","0",0,"0"
"Florida","Citrus",9,9,"29","190","102",34.9,"292","29","11",27.5,"40","0","0",0,"0"
"Florida","Clay",10,10,"54","462","83",15.2,"545","41","1",2.4,"42","3","1",25,"4"
"Florida","Collier",11,11,"67","634","187",22.8,"821","53","32",37.6,"85","0","0",0,"0"
"Florida","Columbia",12,12,"21","99","6",5.7,"105","13","3",18.8,"16","0","0",0,"0"
"Florida","Dade",13,13,"829","6,451","2,080",24.4,"8,531","814","161",16.5,"975","72","36",33.3,"108"
"Florida","Desoto",14,14,"2","24","31",56.4,"55","5","3",37.5,"8","0","0",0,"0"
"Florida","Dixie",15,15,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Duval",16,16,"259","2,694","1,032",27.7,"3,726","324","117",26.5,"441","17","23",57.5,"40"
"Florida","Escambia",17,17,"123","1,005","474",32,"1,479","135","6",4.3,"141","6","10",62.5,"16"
"Florida","Flagler",18,18,"8","80","21",20.8,"101","7","11",61.1,"18","0","0",0,"0"
