"State","County","OBJECTID","DEPCODE","covid_hosp","bed_cencus","available","available_capacity","total_staffed_bed_capacity","adult_icu_census","available_adult_icu","available_adult_icu_pct","total_adult_icu_capacity","pediatric_icu_census","available_pediatric_icu","available_pediatric_icu_pct","total_pediatric_icu_capacity"
"Florida","Alachua",1,1,"91","1,492","247",14.2,"1,739","271","37",12,"308","40","7",14.9,"47"
"Florida","Baker",2,2,"34","467","158",25.3,"625","0","0",0,"0","0","0",0,"0"
"Florida","Bay",3,3,"24","452","82",15.4,"534","45","0",0,"45","3","1",25,"4"
"Florida","Bradford",4,4,"0","5","5",50,"10","0","0",0,"0","0","0",0,"0"
"Florida","Brevard",5,5,"68","1,258","367",22.6,"1,625","145","30",17.1,"175","0","0",0,"0"
"Florida","Broward",6,6,"312","4,111","1,082",20.8,"5,193","406","71",14.9,"477","24","33",57.9,"57"
"Florida","Calhoun",7,7,"0","4","6",60,"10","0","0",0,"0","0","0",0,"0"
"Florida","Charlotte",8,8,"22","412","217",34.5,"629","32","17",34.7,"49","0","0",0,"0"
"Florida","Citrus",9,9,"26","223","81",26.6,"304","36","4",10,"40","0","0",0,"0"
"Florida","Clay",10,10,"36","661","124",15.8,"785","48","28",36.8,"76","2","2",50,"4"
"Florida","Collier",11,11,"38","684","170",19.9,"854","58","27",31.8,"85","0","0",0,"0"
"Florida","Columbia",12,12,"13","103","0",0,"103","13","0",0,"13","0","0",0,"0"
"Florida","Dade",13,13,"472","6,180","2,351",27.6,"8,531","783","148",15.9,"931","71","42",37.2,"113"
"Florida","Desoto",14,14,"1","12","44",78.6,"56","2","7",77.8,"9","0","0",0,"0"
"Florida","Dixie",15,15,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Duval",16,16,"155","2,788","974",25.9,"3,762","297","137",31.6,"434","24","16",40,"40"
"Florida","Escambia",17,17,"69","1,082","407",27.3,"1,489","123","18",12.8,"141","3","13",81.2,"16"
"Florida","Flagler",18,18,"11","94","5",5.1,"99","17","1",5.6,"18","0","0",0,"0"
"Florida","Franklin",19,19,"0","0","15",100,"15","0","0",0,"0","0","0",0,"0"
"Florida","Gadsden",20,20,"87","741","212",22.2,"953","0","0",0,"0","0","0",0,"0"
"Florida","Gilchrist",21,21,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Glades",22,22,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Gulf",23,23,"1","7","14",66.7,"21","0","0",0,"0","0","0",0,"0"
"Florida","Hamilton",24,24,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Hardee",25,25,"0","22","3",12,"25","0","0",0,"0","0","0",0,"0"
