"State","County","OBJECTID","DEPCODE","covid_hosp","bed_cencus","available","available_capacity","total_staffed_bed_capacity","adult_icu_census","available_adult_icu","available_adult_icu_pct","total_adult_icu_capacity","pediatric_icu_census","available_pediatric_icu","available_pediatric_icu_pct","total_pediatric_icu_capacity"
"Florida","Alachua",1,1,"60","1,383","323",18.9,"1,706","253","55",17.9,"308","37","10",21.3,"47"
"Florida","Baker",2,2,"2","490","138",22,"628","0","0",0,"0","0","0",0,"0"
"Florida","Bay",3,3,"18","432","114",20.9,"546","53","9",14.5,"62","4","0",0,"4"
"Florida","Bradford",4,4,"0","5","5",50,"10","0","0",0,"0","0","0",0,"0"
"Florida","Brevard",5,5,"66","1,140","463",28.9,"1,603","128","38",22.9,"166","0","0",0,"0"
"Florida","Broward",6,6,"188","4,079","1,167",22.2,"5,246","314","107",25.4,"421","34","35",50.7,"69"
"Florida","Calhoun",7,7,"0","4","6",60,"10","0","0",0,"0","0","0",0,"0"
"Florida","Charlotte",8,8,"27","441","166",27.3,"607","44","5",10.2,"49","0","0",0,"0"
"Florida","Citrus",9,9,"22","208","95",31.4,"303","27","13",32.5,"40","0","0",0,"0"
"Florida","Clay",10,10,"31","457","101",18.1,"558","50","12",19.4,"62","4","0",0,"4"
"Florida","Collier",11,11,"25","658","185",21.9,"843","51","34",40,"85","0","0",0,"0"
"Florida","Columbia",12,12,"25","90","1",1.1,"91","12","1",7.7,"13","0","0",0,"0"
"Florida","Dade",13,13,"264","6,045","2,538",29.6,"8,583","726","224",23.6,"950","74","42",36.2,"116"
"Florida","Desoto",14,14,"1","19","36",65.5,"55","1","7",87.5,"8","0","0",0,"0"
"Florida","Dixie",15,15,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Duval",16,16,"118","2,671","1,096",29.1,"3,767","308","127",29.2,"435","23","17",42.5,"40"
"Florida","Escambia",17,17,"32","1,025","431",29.6,"1,456","126","15",10.6,"141","10","6",37.5,"16"
"Florida","Flagler",18,18,"9","82","17",17.2,"99","13","5",27.8,"18","0","0",0,"0"
"Florida","Franklin",19,19,"0","1","14",93.3,"15","0","0",0,"0","0","0",0,"0"
"Florida","Gadsden",20,20,"7","630","323",33.9,"953","0","0",0,"0","0","0",0,"0"
"Florida","Gilchrist",21,21,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Glades",22,22,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Gulf",23,23,"0","9","12",57.1,"21","0","0",0,"0","0","0",0,"0"
"Florida","Hamilton",24,24,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
