"State","County","OBJECTID","DEPCODE","covid_hosp","bed_cencus","available","available_capacity","total_staffed_bed_capacity","adult_icu_census","available_adult_icu","available_adult_icu_pct","total_adult_icu_capacity","pediatric_icu_census","available_pediatric_icu","available_pediatric_icu_pct","total_pediatric_icu_capacity"
"Florida","Alachua",1,1,"60","1,406","310",18.1,"1,716","248","60",19.5,"308","33","14",29.8,"47"
"Florida","Baker",2,2,"1","476","149",23.8,"625","0","0",0,"0","0","0",0,"0"
"Florida","Bay",3,3,"12","398","147",27,"545","55","10",15.4,"65","3","1",25,"4"
"Florida","Bradford",4,4,"0","5","5",50,"10","0","0",0,"0","0","0",0,"0"
"Florida","Brevard",5,5,"60","1,193","436",26.8,"1,629","123","42",25.5,"165","0","0",0,"0"
"Florida","Broward",6,6,"199","4,012","1,098",21.5,"5,110","344","110",24.2,"454","50","27",35.1,"77"
"Florida","Calhoun",7,7,"1","7","3",30,"10","0","0",0,"0","0","0",0,"0"
"Florida","Charlotte",8,8,"35","450","161",26.4,"611","46","3",6.1,"49","0","0",0,"0"
"Florida","Citrus",9,9,"21","213","87",29,"300","30","10",25,"40","0","0",0,"0"
"Florida","Clay",10,10,"32","459","89",16.2,"548","40","10",20,"50","2","2",50,"4"
"Florida","Collier",11,11,"31","676","164",19.5,"840","61","24",28.2,"85","0","0",0,"0"
"Florida","Columbia",12,12,"21","99","0",0,"99","10","0",0,"10","0","0",0,"0"
"Florida","Dade",13,13,"311","6,051","2,554",29.7,"8,605","687","257",27.2,"944","75","43",36.4,"118"
"Florida","Desoto",14,14,"0","12","43",78.2,"55","3","5",62.5,"8","0","0",0,"0"
"Florida","Dixie",15,15,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Duval",16,16,"113","2,600","1,007",27.9,"3,607","308","114",27,"422","20","23",53.5,"43"
"Florida","Escambia",17,17,"40","987","466",32.1,"1,453","111","30",21.3,"141","5","11",68.8,"16"
"Florida","Flagler",18,18,"4","88","11",11.1,"99","14","4",22.2,"18","0","0",0,"0"
"Florida","Franklin",19,19,"0","2","13",86.7,"15","0","0",0,"0","0","0",0,"0"
"Florida","Gadsden",20,20,"4","602","351",36.8,"953","0","0",0,"0","0","0",0,"0"
"Florida","Gilchrist",21,21,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Glades",22,22,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Gulf",23,23,"1","6","15",71.4,"21","0","0",0,"0","0","0",0,"0"
"Florida","Hamilton",24,24,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Hardee",25,25,"0","21","4",16,"25","0","0",0,"0","0","0",0,"0"
"Florida","Hendry",26,26,"2","10","23",69.7,"33","0","4",100,"4","0","0",0,"0"
"Florida","Hernando",27,27,"31","487","238",32.8,"725","43","19",30.6,"62","0","0",0,"0"
"Florida","Highlands",28,28,"24","191","68",26.3,"259","17","13",43.3,"30","0","0",0,"0"
"Florida","Hillsborough",29,29,"158","3,131","839",21.1,"3,970","308","76",19.8,"384","20","17",45.9,"37"
"Florida","Holmes",30,30,"5","20","0",0,"20","0","0",0,"0","0","0",0,"0"
"Florida","Indian River",31,31,"17","332","121",26.7,"453","16","11",40.7,"27","0","0",0,"0"
"Florida","Jackson",32,32,"11","46","46",50,"92","5","4",44.4,"9","0","0",0,"0"
"Florida","Jefferson",33,33,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Lafayette",34,34,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Lake",35,35,"41","644","259",28.7,"903","64","40",38.5,"104","0","0",0,"0"
"Florida","Lee",36,36,"54","1,406","409",22.5,"1,815","106","32",23.2,"138","68","18",20.9,"86"
"Florida","Leon",37,37,"40","713","145",16.9,"858","55","17",23.6,"72","1","8",88.9,"9"
"Florida","Levy",38,38,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
