"State","County","OBJECTID","DEPCODE","covid_hosp","bed_cencus","available","available_capacity","total_staffed_bed_capacity","adult_icu_census","available_adult_icu","available_adult_icu_pct","total_adult_icu_capacity","pediatric_icu_census","available_pediatric_icu","available_pediatric_icu_pct","total_pediatric_icu_capacity"
"Florida","Alachua",1,1,"51","1,488","213",12.5,"1,701","268","40",13,"308","36","11",23.4,"47"
"Florida","Baker",2,2,"0","479","145",23.2,"624","0","0",0,"0","0","0",0,"0"
"Florida","Bay",3,3,"24","452","90",16.6,"542","59","4",6.3,"63","2","2",50,"4"
"Florida","Bradford",4,4,"0","5","5",50,"10","0","0",0,"0","0","0",0,"0"
"Florida","Brevard",5,5,"59","1,220","412",25.2,"1,632","140","28",16.7,"168","0","0",0,"0"
"Florida","Broward",6,6,"193","4,272","935",18,"5,207","350","96",21.5,"446","49","26",34.7,"75"
"Florida","Calhoun",7,7,"0","6","4",40,"10","0","0",0,"0","0","0",0,"0"
"Florida","Charlotte",8,8,"26","437","190",30.3,"627","44","5",10.2,"49","0","0",0,"0"
"Florida","Citrus",9,9,"15","237","67",22,"304","37","3",7.5,"40","0","0",0,"0"
"Florida","Clay",10,10,"32","499","71",12.5,"570","40","10",20,"50","3","1",25,"4"
"Florida","Collier",11,11,"24","710","161",18.5,"871","59","26",30.6,"85","0","0",0,"0"
"Florida","Columbia",12,12,"17","95","0",0,"95","16","0",0,"16","0","0",0,"0"
"Florida","Dade",13,13,"274","6,225","2,396",27.8,"8,621","734","207",22,"941","75","44",37,"119"
"Florida","Desoto",14,14,"0","18","37",67.3,"55","3","5",62.5,"8","0","0",0,"0"
"Florida","Dixie",15,15,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Duval",16,16,"114","2,775","936",25.2,"3,711","331","106",24.3,"437","25","15",37.5,"40"
"Florida","Escambia",17,17,"40","1,049","404",27.8,"1,453","112","29",20.6,"141","6","10",62.5,"16"
"Florida","Flagler",18,18,"3","82","17",17.2,"99","13","5",27.8,"18","0","0",0,"0"
"Florida","Franklin",19,19,"0","1","14",93.3,"15","0","0",0,"0","0","0",0,"0"
"Florida","Gadsden",20,20,"4","603","350",36.7,"953","0","0",0,"0","0","0",0,"0"
"Florida","Gilchrist",21,21,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Glades",22,22,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Gulf",23,23,"0","7","14",66.7,"21","0","0",0,"0","0","0",0,"0"
"Florida","Hamilton",24,24,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Hardee",25,25,"0","22","3",12,"25","0","0",0,"0","0","0",0,"0"
"Florida","Hendry",26,26,"3","16","17",51.5,"33","0","4",100,"4","0","0",0,"0"
"Florida","Hernando",27,27,"30","500","225",31,"725","48","14",22.6,"62","0","0",0,"0"
"Florida","Highlands",28,28,"15","187","69",27,"256","18","11",37.9,"29","0","0",0,"0"
"Florida","Hillsborough",29,29,"144","3,183","753",19.1,"3,936","330","48",12.7,"378","30","9",23.1,"39"
