"State","County","OBJECTID","DEPCODE","covid_hosp","bed_cencus","available","available_capacity","total_staffed_bed_capacity","adult_icu_census","available_adult_icu","available_adult_icu_pct","total_adult_icu_capacity","pediatric_icu_census","available_pediatric_icu","available_pediatric_icu_pct","total_pediatric_icu_capacity"
"Florida","Alachua",1,1,"59","1,452","243",14.3,"1,695","289","19",6.2,"308","44","3",6.4,"47"
"Florida","Baker",2,2,"2","472","153",24.5,"625","0","0",0,"0","0","0",0,"0"
"Florida","Bay",3,3,"21","452","96",17.5,"548","47","15",24.2,"62","0","4",100,"4"
"Florida","Bradford",4,4,"0","5","5",50,"10","0","0",0,"0","0","0",0,"0"
"Florida","Brevard",5,5,"76","1,173","424",26.5,"1,597","142","25",15,"167","0","0",0,"0"
"Florida","Broward",6,6,"204","4,130","1,045",20.2,"5,175","310","131",29.7,"441","29","23",44.2,"52"
"Florida","Calhoun",7,7,"0","6","4",40,"10","0","0",0,"0","0","0",0,"0"
"Florida","Charlotte",8,8,"26","425","197",31.7,"622","39","10",20.4,"49","0","0",0,"0"
"Florida","Citrus",9,9,"15","222","79",26.2,"301","34","5",12.8,"39","0","0",0,"0"
"Florida","Clay",10,10,"31","488","68",12.2,"556","40","8",16.7,"48","4","0",0,"4"
"Florida","Collier",11,11,"22","716","209",22.6,"925","58","27",31.8,"85","0","0",0,"0"
"Florida","Columbia",12,12,"12","98","0",0,"98","10","0",0,"10","0","0",0,"0"
"Florida","Dade",13,13,"277","6,231","2,342",27.3,"8,573","759","192",20.2,"951","71","50",41.3,"121"
"Florida","Desoto",14,14,"0","23","34",59.6,"57","4","4",50,"8","0","0",0,"0"
"Florida","Dixie",15,15,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Duval",16,16,"126","2,791","987",26.1,"3,778","317","122",27.8,"439","26","14",35,"40"
"Florida","Escambia",17,17,"36","1,097","376",25.5,"1,473","127","14",9.9,"141","6","10",62.5,"16"
"Florida","Flagler",18,18,"8","83","26",23.9,"109","16","2",11.1,"18","0","0",0,"0"
"Florida","Franklin",19,19,"0","2","13",86.7,"15","0","0",0,"0","0","0",0,"0"
"Florida","Gadsden",20,20,"19","680","273",28.6,"953","0","0",0,"0","0","0",0,"0"
"Florida","Gilchrist",21,21,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Glades",22,22,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Gulf",23,23,"0","7","14",66.7,"21","0","0",0,"0","0","0",0,"0"
"Florida","Hamilton",24,24,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Hardee",25,25,"0","24","1",4,"25","0","0",0,"0","0","0",0,"0"
"Florida","Hendry",26,26,"2","14","15",51.7,"29","0","4",100,"4","0","0",0,"0"
"Florida","Hernando",27,27,"17","492","223",31.2,"715","38","20",34.5,"58","0","0",0,"0"
"Florida","Highlands",28,28,"22","175","81",31.6,"256","21","10",32.3,"31","0","0",0,"0"
"Florida","Hillsborough",29,29,"143","3,230","565",14.9,"3,795","353","22",5.9,"375","21","18",46.2,"39"
"Florida","Holmes",30,30,"0","14","6",30,"20","0","0",0,"0","0","0",0,"0"
"Florida","Indian River",31,31,"11","293","158",35,"451","26","7",21.2,"33","0","0",0,"0"
"Florida","Jackson",32,32,"9","36","58",61.7,"94","1","4",80,"5","0","0",0,"0"
"Florida","Jefferson",33,33,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Lafayette",34,34,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Lake",35,35,"39","692","212",23.5,"904","78","25",24.3,"103","0","0",0,"0"
"Florida","Lee",36,36,"29","1,435","402",21.9,"1,837","113","27",19.3,"140","56","30",34.9,"86"
"Florida","Leon",37,37,"49","727","133",15.5,"860","59","13",18.1,"72","2","7",77.8,"9"
