"State","County","OBJECTID","DEPCODE","covid_hosp","bed_cencus","available","available_capacity","total_staffed_bed_capacity","adult_icu_census","available_adult_icu","available_adult_icu_pct","total_adult_icu_capacity","pediatric_icu_census","available_pediatric_icu","available_pediatric_icu_pct","total_pediatric_icu_capacity"
"Florida","Alachua",1,1,"70","1,431","272",16,"1,703","274","34",11,"308","41","6",12.8,"47"
"Florida","Baker",2,2,"7","453","172",27.5,"625","0","0",0,"0","0","0",0,"0"
"Florida","Bay",3,3,"17","415","113",21.4,"528","40","10",20,"50","0","4",100,"4"
"Florida","Bradford",4,4,"0","5","5",50,"10","0","0",0,"0","0","0",0,"0"
"Florida","Brevard",5,5,"59","1,182","431",26.7,"1,613","129","38",22.8,"167","0","0",0,"0"
"Florida","Broward",6,6,"215","3,994","1,141",22.2,"5,135","368","98",21,"466","35","20",36.4,"55"
"Florida","Calhoun",7,7,"0","8","2",20,"10","0","0",0,"0","0","0",0,"0"
"Florida","Charlotte",8,8,"24","399","206",34,"605","39","10",20.4,"49","0","0",0,"0"
"Florida","Citrus",9,9,"23","222","66",22.9,"288","35","5",12.5,"40","0","0",0,"0"
"Florida","Clay",10,10,"33","467","96",17.1,"563","42","8",16,"50","2","2",50,"4"
"Florida","Collier",11,11,"26","628","190",23.2,"818","53","26",32.9,"79","0","0",0,"0"
"Florida","Columbia",12,12,"15","89","2",2.2,"91","14","2",12.5,"16","0","0",0,"0"
"Florida","Dade",13,13,"268","6,057","3,490",36.6,"9,547","746","188",20.1,"934","76","49",39.2,"125"
"Florida","Desoto",14,14,"0","19","36",65.5,"55","1","7",87.5,"8","0","0",0,"0"
"Florida","Dixie",15,15,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Duval",16,16,"120","2,910","886",23.3,"3,796","306","128",29.5,"434","19","21",52.5,"40"
"Florida","Escambia",17,17,"36","1,016","443",30.4,"1,459","120","21",14.9,"141","4","12",75,"16"
"Florida","Flagler",18,18,"14","82","17",17.2,"99","15","3",16.7,"18","0","0",0,"0"
"Florida","Franklin",19,19,"0","1","14",93.3,"15","0","0",0,"0","0","0",0,"0"
"Florida","Gadsden",20,20,"29","710","243",25.5,"953","0","0",0,"0","0","0",0,"0"
"Florida","Gilchrist",21,21,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Glades",22,22,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Gulf",23,23,"0","7","14",66.7,"21","0","0",0,"0","0","0",0,"0"
"Florida","Hamilton",24,24,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Hardee",25,25,"0","24","1",4,"25","0","0",0,"0","0","0",0,"0"
"Florida","Hendry",26,26,"2","12","31",72.1,"43","0","4",100,"4","0","0",0,"0"
"Florida","Hernando",27,27,"20","480","254",34.6,"734","47","15",24.2,"62","0","0",0,"0"
"Florida","Highlands",28,28,"19","200","55",21.6,"255","24","7",22.6,"31","0","0",0,"0"
"Florida","Hillsborough",29,29,"141","3,162","568",15.2,"3,730","334","46",12.1,"380","20","19",48.7,"39"
"Florida","Holmes",30,30,"-1","16","4",20,"20","0","0",0,"0","0","0",0,"0"
"Florida","Indian River",31,31,"8","282","179",38.8,"461","18","12",40,"30","0","0",0,"0"
"Florida","Jackson",32,32,"4","32","65",67,"97","7","2",22.2,"9","0","0",0,"0"
"Florida","Jefferson",33,33,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Lafayette",34,34,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Lake",35,35,"31","635","262",29.2,"897","57","47",45.2,"104","0","0",0,"0"
"Florida","Lee",36,36,"44","1,402","402",22.3,"1,804","110","28",20.3,"138","65","21",24.4,"86"
"Florida","Leon",37,37,"39","703","148",17.4,"851","55","17",23.6,"72","2","7",77.8,"9"
"Florida","Levy",38,38,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Liberty",39,39,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Madison",40,40,"0","9","6",40,"15","0","0",0,"0","0","0",0,"0"
"Florida","Manatee",41,41,"20","599","137",18.6,"736","48","20",29.4,"68","0","0",0,"0"
"Florida","Marion",42,42,"27","795","119",13,"914","82","7",7.9,"89","0","0",0,"0"
"Florida","Martin",43,43,"20","248","258",51,"506","16","23",59,"39","0","0",0,"0"
"Florida","Monroe",44,44,"3","86","80",48.2,"166","8","5",38.5,"13","0","0",0,"0"
"Florida","Nassau",45,45,"2","32","36",52.9,"68","4","4",50,"8","0","0",0,"0"
"Florida","Okaloosa",46,46,"18","375","84",18.3,"459","44","10",18.5,"54","0","0",0,"0"
"Florida","Okeechobee",47,47,"13","54","46",46,"100","8","0",0,"8","0","0",0,"0"
"Florida","Orange",48,48,"122","3,288","1,080",24.7,"4,368","269","135",33.4,"404","76","36",32.1,"112"
"Florida","Osceola",49,49,"67","869","281",24.4,"1,150","88","35",28.5,"123","0","6",100,"6"
"Florida","Palm Beach",50,50,"111","2,620","1,400",34.8,"4,020","253","147",36.8,"400","15","17",53.1,"32"
"Florida","Pasco",51,51,"38","1,112","231",17.2,"1,343","120","12",9.1,"132","0","0",0,"0"
"Florida","Pinellas",52,52,"98","2,192","932",29.8,"3,124","217","65",23,"282","13","14",51.9,"27"
"Florida","Polk",53,53,"84","1,228","400",24.6,"1,628","115","29",20.1,"144","0","0",0,"0"
"Florida","Putnam",54,54,"7","63","21",25,"84","7","3",30,"10","0","0",0,"0"
"Florida","St. Johns",58,55,"13","202","128",38.8,"330","26","18",40.9,"44","0","0",0,"0"
"Florida","St. Lucie",59,56,"51","666","208",23.8,"874","70","20",22.2,"90","3","3",50,"6"
"Florida","Santa Rosa",55,57,"1","134","220",62.1,"354","11","12",52.2,"23","0","0",0,"0"
"Florida","Sarasota",56,58,"30","1,024","259",20.2,"1,283","81","32",28.3,"113","0","0",0,"0"
"Florida","Seminole",57,59,"31","665","259",28,"924","57","16",21.9,"73","0","0",0,"0"
"Florida","Sumter",60,60,"11","231","116",33.4,"347","35","5",12.5,"40","0","0",0,"0"
"Florida","Suwannee",61,61,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Taylor",62,62,"0","3","9",75,"12","0","0",0,"0","0","0",0,"0"
"Florida","Union",63,63,"12","60","29",32.6,"89","0","0",0,"0","0","0",0,"0"
"Florida","Volusia",65,64,"51","1,093","499",31.3,"1,592","173","49",22.1,"222","0","5",100,"5"
"Florida","Wakulla",66,65,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Walton",67,66,"5","57","60",51.3,"117","12","11",47.8,"23","0","0",0,"0"
"Florida","Washington",68,67,"1","37","22",37.3,"59","0","0",0,"0","0","0",0,"0"
"Florida","Unknown",64,999,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
