"State","County","OBJECTID","DEPCODE","covid_hosp","bed_cencus","available","available_capacity","total_staffed_bed_capacity","adult_icu_census","available_adult_icu","available_adult_icu_pct","total_adult_icu_capacity","pediatric_icu_census","available_pediatric_icu","available_pediatric_icu_pct","total_pediatric_icu_capacity"
"Florida","Alachua",1,1,"121","1,445","259",15.2,"1,704","278","30",9.7,"308","34","13",27.7,"47"
"Florida","Baker",2,2,"3","491","134",21.4,"625","0","0",0,"0","0","0",0,"0"
"Florida","Bay",3,3,"60","485","137",22,"622","46","4",8,"50","1","3",75,"4"
"Florida","Bradford",4,4,"0","5","5",50,"10","0","0",0,"0","0","0",0,"0"
"Florida","Brevard",5,5,"128","1,236","376",23.3,"1,612","135","40",22.9,"175","0","0",0,"0"
"Florida","Broward",6,6,"709","4,291","982",18.6,"5,273","440","78",15.1,"518","34","23",40.4,"57"
"Florida","Calhoun",7,7,"0","6","4",40,"10","0","0",0,"0","0","0",0,"0"
"Florida","Charlotte",8,8,"42","466","255",35.4,"721","41","8",16.3,"49","0","0",0,"0"
"Florida","Citrus",9,9,"27","230","55",19.3,"285","33","7",17.5,"40","0","0",0,"0"
"Florida","Clay",10,10,"63","463","90",16.3,"553","39","3",7.1,"42","5","9",64.3,"14"
"Florida","Collier",11,11,"102","729","145",16.6,"874","63","22",25.9,"85","0","0",0,"0"
"Florida","Columbia",12,12,"24","105","3",2.8,"108","16","2",11.1,"18","0","0",0,"0"
"Florida","Dade",13,13,"1,020","6,575","1,986",23.2,"8,561","835","146",14.9,"981","67","40",37.4,"107"
"Florida","Desoto",14,14,"2","23","32",58.2,"55","7","1",12.5,"8","0","0",0,"0"
"Florida","Dixie",15,15,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Duval",16,16,"313","2,835","924",24.6,"3,759","343","98",22.2,"441","17","23",57.5,"40"
"Florida","Escambia",17,17,"142","1,085","410",27.4,"1,495","126","21",14.3,"147","4","12",75,"16"
"Florida","Flagler",18,18,"12","75","24",24.2,"99","13","5",27.8,"18","0","0",0,"0"
"Florida","Franklin",19,19,"0","1","14",93.3,"15","0","0",0,"0","0","0",0,"0"
"Florida","Gadsden",20,20,"126","775","178",18.7,"953","0","0",0,"0","0","0",0,"0"
"Florida","Gilchrist",21,21,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Glades",22,22,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Gulf",23,23,"2","8","13",61.9,"21","0","0",0,"0","0","0",0,"0"
"Florida","Hamilton",24,24,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Hardee",25,25,"0","24","1",4,"25","0","0",0,"0","0","0",0,"0"
"Florida","Hendry",26,26,"4","14","15",51.7,"29","0","4",100,"4","0","0",0,"0"
"Florida","Hernando",27,27,"42","503","226",31,"729","43","19",30.6,"62","0","0",0,"0"
"Florida","Highlands",28,28,"42","228","29",11.3,"257","29","6",17.1,"35","0","0",0,"0"
"Florida","Hillsborough",29,29,"271","3,176","618",16.3,"3,794","339","31",8.4,"370","27","14",34.1,"41"
"Florida","Holmes",30,30,"3","10","10",50,"20","0","0",0,"0","0","0",0,"0"
"Florida","Indian River",31,31,"15","330","127",27.8,"457","15","17",53.1,"32","0","0",0,"0"
"Florida","Jackson",32,32,"12","42","57",57.6,"99","8","7",46.7,"15","0","0",0,"0"
"Florida","Jefferson",33,33,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Lafayette",34,34,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Lake",35,35,"81","717","182",20.2,"899","76","28",26.9,"104","0","0",0,"0"
"Florida","Lee",36,36,"147","1,501","356",19.2,"1,857","108","32",22.9,"140","62","24",27.9,"86"
"Florida","Leon",37,37,"94","778","89",10.3,"867","65","7",9.7,"72","2","7",77.8,"9"
"Florida","Levy",38,38,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Liberty",39,39,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Madison",40,40,"0","5","10",66.7,"15","0","0",0,"0","0","0",0,"0"
"Florida","Manatee",41,41,"53","638","110",14.7,"748","60","8",11.8,"68","0","0",0,"0"
"Florida","Marion",42,42,"109","812","123",13.2,"935","86","9",9.5,"95","0","0",0,"0"
"Florida","Martin",43,43,"23","241","245",50.4,"486","9","30",76.9,"39","0","0",0,"0"
"Florida","Monroe",44,44,"4","77","36",31.9,"113","9","0",0,"9","0","0",0,"0"
"Florida","Nassau",45,45,"7","36","32",47.1,"68","8","0",0,"8","0","0",0,"0"
"Florida","Okaloosa",46,46,"33","351","100",22.2,"451","46","8",14.8,"54","0","0",0,"0"
"Florida","Okeechobee",47,47,"11","50","50",50,"100","7","1",12.5,"8","0","0",0,"0"
"Florida","Orange",48,48,"234","3,389","967",22.2,"4,356","291","81",21.8,"372","70","42",37.5,"112"
"Florida","Osceola",49,49,"84","831","320",27.8,"1,151","90","39",30.2,"129","0","6",100,"6"
"Florida","Palm Beach",50,50,"331","2,823","1,316",31.8,"4,139","303","104",25.6,"407","15","17",53.1,"32"
"Florida","Pasco",51,51,"59","1,148","244",17.5,"1,392","120","10",7.7,"130","0","0",0,"0"
"Florida","Pinellas",52,52,"182","2,287","586",20.4,"2,873","246","52",17.4,"298","34","5",12.8,"39"
"Florida","Polk",53,53,"161","1,316","302",18.7,"1,618","142","17",10.7,"159","0","0",0,"0"
"Florida","Putnam",54,54,"10","47","37",44,"84","9","1",10,"10","0","0",0,"0"
"Florida","St. Johns",58,55,"20","200","130",39.4,"330","27","17",38.6,"44","0","0",0,"0"
"Florida","St. Lucie",59,56,"94","675","198",22.7,"873","77","13",14.4,"90","5","1",16.7,"6"
"Florida","Santa Rosa",55,57,"17","147","199",57.5,"346","7","14",66.7,"21","0","0",0,"0"
"Florida","Sarasota",56,58,"75","998","216",17.8,"1,214","75","33",30.6,"108","0","0",0,"0"
"Florida","Seminole",57,59,"75","740","183",19.8,"923","62","8",11.4,"70","0","0",0,"0"
"Florida","Sumter",60,60,"15","245","102",29.4,"347","30","10",25,"40","0","0",0,"0"
"Florida","Suwannee",61,61,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Taylor",62,62,"0","5","7",58.3,"12","0","0",0,"0","0","0",0,"0"
"Florida","Union",63,63,"0","61","64",51.2,"125","0","0",0,"0","0","0",0,"0"
"Florida","Volusia",65,64,"105","1,117","492",30.6,"1,609","162","54",25,"216","0","5",100,"5"
"Florida","Wakulla",66,65,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Walton",67,66,"6","56","61",52.1,"117","13","10",43.5,"23","0","0",0,"0"
"Florida","Washington",68,67,"5","45","14",23.7,"59","0","0",0,"0","0","0",0,"0"
"Florida","Unknown",64,999,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
