"State","County","OBJECTID","DEPCODE","covid_hosp","bed_cencus","available","available_capacity","total_staffed_bed_capacity","adult_icu_census","available_adult_icu","available_adult_icu_pct","total_adult_icu_capacity","pediatric_icu_census","available_pediatric_icu","available_pediatric_icu_pct","total_pediatric_icu_capacity"
"Florida","Alachua",1,1,"83","1,481","250",14.4,"1,731","271","37",12,"308","39","8",17,"47"
"Florida","Baker",2,2,"12","465","160",25.6,"625","0","0",0,"0","0","0",0,"0"
"Florida","Bay",3,3,"25","459","86",15.8,"545","48","4",7.7,"52","0","4",100,"4"
"Florida","Bradford",4,4,"0","5","5",50,"10","0","0",0,"0","0","0",0,"0"
"Florida","Brevard",5,5,"53","1,222","423",25.7,"1,645","133","42",24,"175","0","0",0,"0"
"Florida","Broward",6,6,"260","4,058","1,099",21.3,"5,157","369","93",20.1,"462","23","34",59.6,"57"
"Florida","Calhoun",7,7,"0","6","4",40,"10","0","0",0,"0","0","0",0,"0"
"Florida","Charlotte",8,8,"34","442","177",28.6,"619","46","3",6.1,"49","0","0",0,"0"
"Florida","Citrus",9,9,"23","232","88",27.5,"320","36","4",10,"40","0","0",0,"0"
"Florida","Clay",10,10,"36","689","104",13.1,"793","55","7",11.3,"62","1","3",75,"4"
"Florida","Collier",11,11,"32","666","180",21.3,"846","55","30",35.3,"85","0","0",0,"0"
"Florida","Columbia",12,12,"10","106","0",0,"106","18","0",0,"18","0","0",0,"0"
"Florida","Dade",13,13,"388","6,084","2,448",28.7,"8,532","748","199",21,"947","63","53",45.7,"116"
"Florida","Desoto",14,14,"1","17","38",69.1,"55","3","5",62.5,"8","0","0",0,"0"
"Florida","Dixie",15,15,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Duval",16,16,"166","2,808","950",25.3,"3,758","290","149",33.9,"439","20","20",50,"40"
"Florida","Escambia",17,17,"54","1,055","434",29.1,"1,489","118","23",16.3,"141","6","10",62.5,"16"
"Florida","Flagler",18,18,"10","90","9",9.1,"99","18","0",0,"18","0","0",0,"0"
"Florida","Franklin",19,19,"0","1","14",93.3,"15","0","0",0,"0","0","0",0,"0"
"Florida","Gadsden",20,20,"55","729","224",23.5,"953","0","0",0,"0","0","0",0,"0"
"Florida","Gilchrist",21,21,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Glades",22,22,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Gulf",23,23,"1","8","13",61.9,"21","0","0",0,"0","0","0",0,"0"
"Florida","Hamilton",24,24,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Hardee",25,25,"0","25","0",0,"25","0","0",0,"0","0","0",0,"0"
"Florida","Hendry",26,26,"2","11","18",62.1,"29","0","4",100,"4","0","0",0,"0"
"Florida","Hernando",27,27,"21","489","247",33.6,"736","48","14",22.6,"62","0","0",0,"0"
"Florida","Highlands",28,28,"31","211","44",17.3,"255","24","6",20,"30","0","0",0,"0"
"Florida","Hillsborough",29,29,"150","3,260","628",16.2,"3,888","329","40",10.8,"369","27","11",28.9,"38"
"Florida","Holmes",30,30,"0","14","6",30,"20","0","0",0,"0","0","0",0,"0"
"Florida","Indian River",31,31,"7","336","137",29,"473","24","6",20,"30","0","0",0,"0"
"Florida","Jackson",32,32,"12","43","53",55.2,"96","7","3",30,"10","0","0",0,"0"
"Florida","Jefferson",33,33,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Lafayette",34,34,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Lake",35,35,"40","721","186",20.5,"907","81","23",22.1,"104","0","0",0,"0"
"Florida","Lee",36,36,"74","1,446","398",21.6,"1,844","104","35",25.2,"139","68","18",20.9,"86"
"Florida","Leon",37,37,"62","746","114",13.3,"860","61","11",15.3,"72","3","6",66.7,"9"
"Florida","Levy",38,38,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Liberty",39,39,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Madison",40,40,"1","6","9",60,"15","0","0",0,"0","0","0",0,"0"
"Florida","Manatee",41,41,"18","697","90",11.4,"787","56","7",11.1,"63","0","0",0,"0"
"Florida","Marion",42,42,"56","825","108",11.6,"933","83","10",10.8,"93","0","0",0,"0"
"Florida","Martin",43,43,"14","277","229",45.3,"506","13","26",66.7,"39","0","0",0,"0"
"Florida","Monroe",44,44,"2","97","72",42.6,"169","11","2",15.4,"13","0","0",0,"0"
"Florida","Nassau",45,45,"1","36","32",47.1,"68","8","0",0,"8","0","0",0,"0"
"Florida","Okaloosa",46,46,"16","346","105",23.3,"451","51","4",7.3,"55","0","0",0,"0"
"Florida","Okeechobee",47,47,"18","65","35",35,"100","8","0",0,"8","0","0",0,"0"
"Florida","Orange",48,48,"109","3,349","999",23,"4,348","257","115",30.9,"372","77","35",31.2,"112"
"Florida","Osceola",49,49,"51","829","323",28,"1,152","79","47",37.3,"126","0","6",100,"6"
"Florida","Palm Beach",50,50,"159","2,665","1,230",31.6,"3,895","283","121",30,"404","16","17",51.5,"33"
"Florida","Pasco",51,51,"27","1,176","230",16.4,"1,406","114","11",8.8,"125","0","0",0,"0"
"Florida","Pinellas",52,52,"109","2,294","851",27.1,"3,145","229","64",21.8,"293","27","8",22.9,"35"
"Florida","Polk",53,53,"104","1,245","650",34.3,"1,895","128","80",38.5,"208","0","0",0,"0"
"Florida","Putnam",54,54,"6","69","15",17.9,"84","10","0",0,"10","0","0",0,"0"
"Florida","St. Johns",58,55,"16","176","154",46.7,"330","22","22",50,"44","0","0",0,"0"
"Florida","St. Lucie",59,56,"60","725","149",17,"874","78","12",13.3,"90","4","2",33.3,"6"
"Florida","Santa Rosa",55,57,"5","113","242",68.2,"355","9","14",60.9,"23","0","0",0,"0"
"Florida","Sarasota",56,58,"36","969","262",21.3,"1,231","68","44",39.3,"112","0","0",0,"0"
"Florida","Seminole",57,59,"33","709","227",24.3,"936","70","3",4.1,"73","0","0",0,"0"
"Florida","Sumter",60,60,"7","234","113",32.6,"347","32","8",20,"40","0","0",0,"0"
"Florida","Suwannee",61,61,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Taylor",62,62,"0","4","8",66.7,"12","0","0",0,"0","0","0",0,"0"
"Florida","Union",63,63,"12","72","26",26.5,"98","0","0",0,"0","0","0",0,"0"
"Florida","Volusia",65,64,"64","1,094","453",29.3,"1,547","162","62",27.7,"224","1","4",80,"5"
"Florida","Wakulla",66,65,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Walton",67,66,"6","59","58",49.6,"117","14","9",39.1,"23","0","0",0,"0"
"Florida","Washington",68,67,"2","44","15",25.4,"59","0","0",0,"0","0","0",0,"0"
"Florida","Unknown",64,999,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
