"State","County","OBJECTID","DEPCODE","covid_hosp","bed_cencus","available","available_capacity","total_staffed_bed_capacity","adult_icu_census","available_adult_icu","available_adult_icu_pct","total_adult_icu_capacity","pediatric_icu_census","available_pediatric_icu","available_pediatric_icu_pct","total_pediatric_icu_capacity"
"Florida","Alachua",1,1,"51","1,447","277",16.1,"1,724","260","48",15.6,"308","40","7",14.9,"47"
"Florida","Baker",2,2,"3","470","155",24.8,"625","0","0",0,"0","0","0",0,"0"
"Florida","Bay",3,3,"11","417","120",22.3,"537","50","11",18,"61","0","4",100,"4"
"Florida","Bradford",4,4,"0","5","5",50,"10","0","0",0,"0","0","0",0,"0"
"Florida","Brevard",5,5,"63","1,152","454",28.3,"1,606","122","43",26.1,"165","0","0",0,"0"
"Florida","Broward",6,6,"203","3,982","1,171",22.7,"5,153","340","110",24.4,"450","50","26",34.2,"76"
"Florida","Calhoun",7,7,"0","5","5",50,"10","0","0",0,"0","0","0",0,"0"
"Florida","Charlotte",8,8,"12","397","208",34.4,"605","43","8",15.7,"51","0","0",0,"0"
"Florida","Citrus",9,9,"10","211","91",30.1,"302","30","10",25,"40","0","0",0,"0"
"Florida","Clay",10,10,"37","444","114",20.4,"558","45","17",27.4,"62","2","2",50,"4"
"Florida","Collier",11,11,"27","666","158",19.2,"824","40","45",52.9,"85","0","0",0,"0"
"Florida","Columbia",12,12,"16","92","0",0,"92","12","0",0,"12","0","0",0,"0"
"Florida","Dade",13,13,"241","6,031","2,532",29.6,"8,563","686","261",27.6,"947","77","47",37.9,"124"
"Florida","Desoto",14,14,"2","14","41",74.5,"55","3","5",62.5,"8","0","0",0,"0"
"Florida","Dixie",15,15,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Duval",16,16,"120","2,663","1,064",28.5,"3,727","306","125",29,"431","32","8",20,"40"
"Florida","Escambia",17,17,"40","1,049","404",27.8,"1,453","114","27",19.1,"141","6","10",62.5,"16"
"Florida","Flagler",18,18,"5","86","13",13.1,"99","16","2",11.1,"18","0","0",0,"0"
"Florida","Franklin",19,19,"0","1","14",93.3,"15","0","0",0,"0","0","0",0,"0"
"Florida","Gadsden",20,20,"8","656","297",31.2,"953","0","0",0,"0","0","0",0,"0"
"Florida","Gilchrist",21,21,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Glades",22,22,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Gulf",23,23,"0","7","15",68.2,"22","0","0",0,"0","0","0",0,"0"
"Florida","Hamilton",24,24,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
