"State","County","OBJECTID","DEPCODE","covid_hosp","bed_cencus","available","available_capacity","total_staffed_bed_capacity","adult_icu_census","available_adult_icu","available_adult_icu_pct","total_adult_icu_capacity","pediatric_icu_census","available_pediatric_icu","available_pediatric_icu_pct","total_pediatric_icu_capacity"
"Florida","Alachua",1,1,"133","1,490","198",11.7,"1,688","283","25",8.1,"308","36","11",23.4,"47"
"Florida","Baker",2,2,"24","129","496",79.4,"625","0","0",0,"0","0","0",0,"0"
"Florida","Bay",3,3,"80","429","145",25.3,"574","60","22",26.8,"82","1","3",75,"4"
"Florida","Bradford",4,4,"0","5","5",50,"10","0","0",0,"0","0","0",0,"0"
"Florida","Brevard",5,5,"113","1,157","517",30.9,"1,674","116","119",50.6,"235","0","0",0,"0"
"Florida","Broward",6,6,"1,040","4,338","959",18.1,"5,297","533","57",9.7,"590","34","25",42.4,"59"
"Florida","Calhoun",7,7,"1","3","7",70,"10","0","0",0,"0","0","0",0,"0"
"Florida","Charlotte",8,8,"42","481","224",31.8,"705","40","9",18.4,"49","0","0",0,"0"
"Florida","Citrus",9,9,"28","222","75",25.3,"297","28","12",30,"40","0","0",0,"0"
"Florida","Clay",10,10,"77","479","73",13.2,"552","39","3",7.1,"42","5","9",64.3,"14"
"Florida","Collier",11,11,"127","712","177",19.9,"889","68","17",20,"85","0","0",0,"0"
"Florida","Columbia",12,12,"18","93","15",13.9,"108","14","8",36.4,"22","0","0",0,"0"
"Florida","Dade",13,13,"1,622","6,887","1,609",18.9,"8,496","915","83",8.3,"998","62","38",38,"100"
"Florida","Desoto",14,14,"3","32","23",41.8,"55","5","3",37.5,"8","0","0",0,"0"
"Florida","Dixie",15,15,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Duval",16,16,"407","2,862","894",23.8,"3,756","349","92",20.9,"441","19","21",52.5,"40"
"Florida","Escambia",17,17,"174","1,110","363",24.6,"1,473","138","9",6.1,"147","4","12",75,"16"
"Florida","Flagler",18,18,"14","87","12",12.1,"99","17","1",5.6,"18","0","0",0,"0"
"Florida","Franklin",19,19,"0","1","14",93.3,"15","0","0",0,"0","0","0",0,"0"
"Florida","Gadsden",20,20,"120","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Gilchrist",21,21,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Glades",22,22,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Gulf",23,23,"5","8","13",61.9,"21","0","0",0,"0","0","0",0,"0"
"Florida","Hamilton",24,24,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Hardee",25,25,"0","25","0",0,"25","0","0",0,"0","0","0",0,"0"
"Florida","Hendry",26,26,"12","18","11",37.9,"29","0","0",0,"0","0","0",0,"0"
"Florida","Hernando",27,27,"52","529","190",26.4,"719","49","13",21,"62","0","0",0,"0"
"Florida","Highlands",28,28,"49","209","57",21.4,"266","26","6",18.8,"32","0","0",0,"0"
"Florida","Hillsborough",29,29,"397","3,313","542",14.1,"3,855","364","28",7.1,"392","28","14",33.3,"42"
"Florida","Holmes",30,30,"1","4","16",80,"20","0","0",0,"0","0","0",0,"0"
"Florida","Indian River",31,31,"26","250","144",36.5,"394","23","7",23.3,"30","0","0",0,"0"
"Florida","Jackson",32,32,"16","50","50",50,"100","11","3",21.4,"14","0","0",0,"0"
"Florida","Jefferson",33,33,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Lafayette",34,34,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Lake",35,35,"92","685","201",22.7,"886","76","28",26.9,"104","0","0",0,"0"
"Florida","Lee",36,36,"203","1,491","289",16.2,"1,780","110","31",22,"141","65","21",24.4,"86"
"Florida","Leon",37,37,"88","732","131",15.2,"863","60","12",16.7,"72","3","6",66.7,"9"
"Florida","Levy",38,38,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Liberty",39,39,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Madison",40,40,"0","8","7",46.7,"15","0","0",0,"0","0","0",0,"0"
"Florida","Manatee",41,41,"81","597","150",20.1,"747","59","9",13.2,"68","0","0",0,"0"
"Florida","Marion",42,42,"99","830","98",10.6,"928","79","8",9.2,"87","0","0",0,"0"
"Florida","Martin",43,43,"26","233","262",52.9,"495","9","30",76.9,"39","0","0",0,"0"
"Florida","Monroe",44,44,"10","91","19",17.3,"110","10","0",0,"10","0","0",0,"0"
"Florida","Nassau",45,45,"3","37","31",45.6,"68","8","0",0,"8","0","0",0,"0"
"Florida","Okaloosa",46,46,"46","382","69",15.3,"451","50","4",7.4,"54","0","0",0,"0"
"Florida","Okeechobee",47,47,"13","50","50",50,"100","8","0",0,"8","0","0",0,"0"
"Florida","Orange",48,48,"383","3,434","978",22.2,"4,412","305","67",18,"372","73","39",34.8,"112"
"Florida","Osceola",49,49,"139","863","292",25.3,"1,155","92","40",30.3,"132","0","6",100,"6"
"Florida","Palm Beach",50,50,"454","2,878","1,312",31.3,"4,190","319","97",23.3,"416","15","17",53.1,"32"
"Florida","Pasco",51,51,"98","1,103","296",21.2,"1,399","120","12",9.1,"132","0","0",0,"0"
"Florida","Pinellas",52,52,"293","2,283","595",20.7,"2,878","234","62",20.9,"296","38","6",13.6,"44"
"Florida","Polk",53,53,"269","1,346","316",19,"1,662","152","5",3.2,"157","0","0",0,"0"
"Florida","Putnam",54,54,"11","60","24",28.6,"84","9","1",10,"10","0","0",0,"0"
"Florida","St. Johns",58,55,"28","197","135",40.7,"332","20","24",54.5,"44","0","0",0,"0"
"Florida","St. Lucie",59,56,"150","716","163",18.5,"879","76","19",20,"95","4","2",33.3,"6"
"Florida","Santa Rosa",55,57,"16","139","203",59.4,"342","14","8",36.4,"22","0","0",0,"0"
"Florida","Sarasota",56,58,"90","988","249",20.1,"1,237","72","36",33.3,"108","0","0",0,"0"
"Florida","Seminole",57,59,"114","717","224",23.8,"941","67","7",9.5,"74","0","0",0,"0"
"Florida","Sumter",60,60,"26","245","102",29.4,"347","33","7",17.5,"40","0","0",0,"0"
"Florida","Suwannee",61,61,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Taylor",62,62,"0","7","5",41.7,"12","0","0",0,"0","0","0",0,"0"
"Florida","Union",63,63,"0","58","57",49.6,"115","0","0",0,"0","0","0",0,"0"
"Florida","Volusia",65,64,"131","1,170","427",26.7,"1,597","168","65",27.9,"233","1","4",80,"5"
"Florida","Wakulla",66,65,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Walton",67,66,"10","60","56",48.3,"116","17","6",26.1,"23","0","0",0,"0"
"Florida","Washington",68,67,"5","44","15",25.4,"59","0","0",0,"0","0","0",0,"0"
"Florida","Unknown",64,999,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
