"State","County","OBJECTID","DEPCODE","covid_hosp","bed_cencus","available","available_capacity","total_staffed_bed_capacity","adult_icu_census","available_adult_icu","available_adult_icu_pct","total_adult_icu_capacity","pediatric_icu_census","available_pediatric_icu","available_pediatric_icu_pct","total_pediatric_icu_capacity"
"Florida","Alachua",1,1,"100","1,470","237",13.9,"1,707","288","20",6.5,"308","35","12",25.5,"47"
"Florida","Baker",2,2,"2","486","141",22.5,"627","0","0",0,"0","0","0",0,"0"
"Florida","Bay",3,3,"62","460","102",18.1,"562","50","6",10.7,"56","1","3",75,"4"
"Florida","Bradford",4,4,"0","5","5",50,"10","0","0",0,"0","0","0",0,"0"
"Florida","Brevard",5,5,"95","1,168","425",26.7,"1,593","125","49",28.2,"174","0","0",0,"0"
"Florida","Broward",6,6,"559","4,182","939",18.3,"5,121","410","81",16.5,"491","33","28",45.9,"61"
"Florida","Calhoun",7,7,"1","6","4",40,"10","0","0",0,"0","0","0",0,"0"
"Florida","Charlotte",8,8,"42","485","231",32.3,"716","40","9",18.4,"49","0","0",0,"0"
"Florida","Citrus",9,9,"32","235","58",19.8,"293","29","11",27.5,"40","0","0",0,"0"
"Florida","Clay",10,10,"49","481","78",14,"559","39","3",7.1,"42","2","2",50,"4"
"Florida","Collier",11,11,"63","657","196",23,"853","51","34",40,"85","0","0",0,"0"
"Florida","Columbia",12,12,"24","101","6",5.6,"107","17","3",15,"20","0","0",0,"0"
"Florida","Dade",13,13,"802","6,457","2,055",24.1,"8,512","810","134",14.2,"944","71","38",34.9,"109"
"Florida","Desoto",14,14,"2","20","28",58.3,"48","6","2",25,"8","0","0",0,"0"
"Florida","Dixie",15,15,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Duval",16,16,"252","2,787","878",24,"3,665","326","115",26.1,"441","19","21",52.5,"40"
"Florida","Escambia",17,17,"120","1,068","411",27.8,"1,479","134","7",5,"141","6","10",62.5,"16"
"Florida","Flagler",18,18,"6","78","21",21.2,"99","7","11",61.1,"18","0","0",0,"0"
"Florida","Franklin",19,19,"0","0","15",100,"15","0","0",0,"0","0","0",0,"0"
"Florida","Gadsden",20,20,"165","756","197",20.7,"953","0","0",0,"0","0","0",0,"0"
"Florida","Gilchrist",21,21,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Glades",22,22,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Gulf",23,23,"0","5","16",76.2,"21","0","0",0,"0","0","0",0,"0"
"Florida","Hamilton",24,24,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Hardee",25,25,"0","25","0",0,"25","0","0",0,"0","0","0",0,"0"
"Florida","Hendry",26,26,"2","10","19",65.5,"29","0","4",100,"4","0","0",0,"0"
"Florida","Hernando",27,27,"26","502","224",30.9,"726","56","6",9.7,"62","0","0",0,"0"
"Florida","Highlands",28,28,"24","186","68",26.8,"254","27","5",15.6,"32","0","0",0,"0"
"Florida","Hillsborough",29,29,"210","3,142","667",17.5,"3,809","326","47",12.6,"373","24","16",40,"40"
"Florida","Holmes",30,30,"4","10","10",50,"20","0","0",0,"0","0","0",0,"0"
"Florida","Indian River",31,31,"11","319","157",33,"476","19","15",44.1,"34","0","0",0,"0"
"Florida","Jackson",32,32,"15","36","67",65,"103","6","4",40,"10","0","0",0,"0"
"Florida","Jefferson",33,33,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Lafayette",34,34,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Lake",35,35,"72","719","190",20.9,"909","76","28",26.9,"104","0","0",0,"0"
"Florida","Lee",36,36,"127","1,479","385",20.7,"1,864","95","38",28.6,"133","70","16",18.6,"86"
"Florida","Leon",37,37,"80","772","97",11.2,"869","53","19",26.4,"72","0","9",100,"9"
"Florida","Levy",38,38,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Liberty",39,39,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Madison",40,40,"0","7","8",53.3,"15","0","0",0,"0","0","0",0,"0"
"Florida","Manatee",41,41,"29","636","141",18.1,"777","45","16",26.2,"61","0","0",0,"0"
"Florida","Marion",42,42,"102","860","89",9.4,"949","91","5",5.2,"96","0","0",0,"0"
"Florida","Martin",43,43,"20","246","243",49.7,"489","14","25",64.1,"39","0","0",0,"0"
"Florida","Monroe",44,44,"1","93","25",21.2,"118","9","0",0,"9","0","0",0,"0"
