"State","County","OBJECTID","DEPCODE","covid_hosp","bed_cencus","available","available_capacity","total_staffed_bed_capacity","adult_icu_census","available_adult_icu","available_adult_icu_pct","total_adult_icu_capacity","pediatric_icu_census","available_pediatric_icu","available_pediatric_icu_pct","total_pediatric_icu_capacity"
"Florida","Alachua",1,1,"60","1,489","247",14.2,"1,736","278","30",9.7,"308","43","4",8.5,"47"
"Florida","Baker",2,2,"1","492","135",21.5,"627","0","0",0,"0","0","0",0,"0"
"Florida","Bay",3,3,"14","465","83",15.1,"548","47","11",19,"58","3","1",25,"4"
"Florida","Bradford",4,4,"0","5","5",50,"10","0","0",0,"0","0","0",0,"0"
"Florida","Brevard",5,5,"77","1,236","401",24.5,"1,637","130","36",21.7,"166","0","0",0,"0"
"Florida","Broward",6,6,"172","4,155","1,010",19.6,"5,165","345","100",22.5,"445","37","38",50.7,"75"
"Florida","Calhoun",7,7,"1","7","3",30,"10","0","0",0,"0","0","0",0,"0"
"Florida","Charlotte",8,8,"20","424","195",31.5,"619","48","3",5.9,"51","0","0",0,"0"
"Florida","Citrus",9,9,"10","229","89",28,"318","32","8",20,"40","0","0",0,"0"
"Florida","Clay",10,10,"31","470","92",16.4,"562","37","13",26,"50","3","1",25,"4"
"Florida","Collier",11,11,"28","714","147",17.1,"861","56","29",34.1,"85","0","0",0,"0"
"Florida","Columbia",12,12,"25","103","0",0,"103","8","0",0,"8","0","0",0,"0"
"Florida","Dade",13,13,"272","6,254","2,396",27.7,"8,650","730","216",22.8,"946","84","42",33.3,"126"
"Florida","Desoto",14,14,"0","19","36",65.5,"55","4","4",50,"8","0","0",0,"0"
"Florida","Dixie",15,15,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Duval",16,16,"137","2,945","804",21.4,"3,749","340","97",22.2,"437","30","10",25,"40"
"Florida","Escambia",17,17,"36","1,095","361",24.8,"1,456","136","5",3.5,"141","8","8",50,"16"
"Florida","Flagler",18,18,"7","90","9",9.1,"99","16","2",11.1,"18","0","0",0,"0"
"Florida","Franklin",19,19,"0","2","13",86.7,"15","0","0",0,"0","0","0",0,"0"
"Florida","Gadsden",20,20,"9","648","305",32,"953","0","0",0,"0","0","0",0,"0"
"Florida","Gilchrist",21,21,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Glades",22,22,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Gulf",23,23,"0","2","19",90.5,"21","0","0",0,"0","0","0",0,"0"
"Florida","Hamilton",24,24,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Hardee",25,25,"0","24","1",4,"25","0","0",0,"0","0","0",0,"0"
"Florida","Hendry",26,26,"3","7","20",74.1,"27","0","4",100,"4","0","0",0,"0"
"Florida","Hernando",27,27,"27","519","213",29.1,"732","43","19",30.6,"62","0","0",0,"0"
"Florida","Highlands",28,28,"23","188","68",26.6,"256","24","8",25,"32","0","0",0,"0"
"Florida","Hillsborough",29,29,"156","3,323","527",13.7,"3,850","320","50",13.5,"370","21","17",44.7,"38"
"Florida","Holmes",30,30,"0","11","9",45,"20","0","0",0,"0","0","0",0,"0"
"Florida","Indian River",31,31,"7","320","142",30.7,"462","20","7",25.9,"27","0","0",0,"0"
"Florida","Jackson",32,32,"6","31","53",63.1,"84","6","3",33.3,"9","0","0",0,"0"
"Florida","Jefferson",33,33,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Lafayette",34,34,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Lake",35,35,"38","679","231",25.4,"910","67","37",35.6,"104","0","0",0,"0"
"Florida","Lee",36,36,"42","1,550","338",17.9,"1,888","109","30",21.6,"139","67","9",11.8,"76"
"Florida","Leon",37,37,"45","725","140",16.2,"865","68","4",5.6,"72","1","8",88.9,"9"
"Florida","Levy",38,38,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Liberty",39,39,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Madison",40,40,"0","7","8",53.3,"15","0","0",0,"0","0","0",0,"0"
"Florida","Manatee",41,41,"29","650","118",15.4,"768","52","16",23.5,"68","0","0",0,"0"
"Florida","Marion",42,42,"20","811","106",11.6,"917","82","5",5.7,"87","0","0",0,"0"
"Florida","Martin",43,43,"11","249","257",50.8,"506","8","31",79.5,"39","0","0",0,"0"
"Florida","Monroe",44,44,"5","102","65",38.9,"167","6","7",53.8,"13","0","0",0,"0"
"Florida","Nassau",45,45,"3","40","28",41.2,"68","7","1",12.5,"8","0","0",0,"0"
"Florida","Okaloosa",46,46,"17","384","72",15.8,"456","44","10",18.5,"54","0","0",0,"0"
"Florida","Okeechobee",47,47,"8","48","52",52,"100","7","1",12.5,"8","0","0",0,"0"
"Florida","Orange",48,48,"146","3,394","1,087",24.3,"4,481","277","125",31.1,"402","80","46",36.5,"126"
"Florida","Osceola",49,49,"76","903","280",23.7,"1,183","99","28",22,"127","0","0",0,"0"
"Florida","Palm Beach",50,50,"116","2,845","1,208",29.8,"4,053","258","145",36,"403","17","15",46.9,"32"
"Florida","Pasco",51,51,"45","1,142","231",16.8,"1,373","121","11",8.3,"132","0","0",0,"0"
"Florida","Pinellas",52,52,"118","2,606","1,065",29,"3,671","242","60",19.9,"302","28","5",15.2,"33"
"Florida","Polk",53,53,"83","1,315","338",20.4,"1,653","140","24",14.6,"164","5","9",64.3,"14"
"Florida","Putnam",54,54,"3","61","23",27.4,"84","8","2",20,"10","0","0",0,"0"
"Florida","St. Johns",58,55,"8","209","122",36.9,"331","25","19",43.2,"44","0","0",0,"0"
"Florida","St. Lucie",59,56,"42","699","175",20,"874","68","21",23.6,"89","4","2",33.3,"6"
"Florida","Santa Rosa",55,57,"5","136","214",61.1,"350","8","12",60,"20","0","0",0,"0"
"Florida","Sarasota",56,58,"30","991","287",22.5,"1,278","51","56",52.3,"107","0","0",0,"0"
"Florida","Seminole",57,59,"27","762","155",16.9,"917","68","5",6.8,"73","0","0",0,"0"
"Florida","Sumter",60,60,"19","260","87",25.1,"347","32","8",20,"40","0","0",0,"0"
"Florida","Suwannee",61,61,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Taylor",62,62,"0","5","7",58.3,"12","0","0",0,"0","0","0",0,"0"
"Florida","Union",63,63,"18","62","28",31.1,"90","0","0",0,"0","0","0",0,"0"
"Florida","Volusia",65,64,"58","1,150","492",30,"1,642","160","65",28.9,"225","0","5",100,"5"
"Florida","Wakulla",66,65,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Walton",67,66,"4","50","67",57.3,"117","9","14",60.9,"23","0","0",0,"0"
"Florida","Washington",68,67,"5","49","10",16.9,"59","0","0",0,"0","0","0",0,"0"
"Florida","Unknown",64,999,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
