"State","County","OBJECTID","DEPCODE","covid_hosp","bed_cencus","available","available_capacity","total_staffed_bed_capacity","adult_icu_census","available_adult_icu","available_adult_icu_pct","total_adult_icu_capacity","pediatric_icu_census","available_pediatric_icu","available_pediatric_icu_pct","total_pediatric_icu_capacity"
"Florida","Alachua",1,1,"142","1,448","283",16.3,"1,731","283","25",8.1,"308","32","15",31.9,"47"
"Florida","Baker",2,2,"25","132","493",78.9,"625","0","0",0,"0","0","0",0,"0"
"Florida","Bay",3,3,"83","428","122",22.2,"550","57","0",0,"57","1","3",75,"4"
"Florida","Bradford",4,4,"0","5","5",50,"10","0","0",0,"0","0","0",0,"0"
"Florida","Brevard",5,5,"102","1,099","523",32.2,"1,622","115","60",34.3,"175","0","0",0,"0"
"Florida","Broward",6,6,"1,104","4,370","1,008",18.7,"5,378","474","46",8.8,"520","36","30",45.5,"66"
"Florida","Calhoun",7,7,"1","2","8",80,"10","0","0",0,"0","0","0",0,"0"
"Florida","Charlotte",8,8,"42","468","226",32.6,"694","37","12",24.5,"49","0","0",0,"0"
"Florida","Citrus",9,9,"24","239","57",19.3,"296","29","11",27.5,"40","0","0",0,"0"
"Florida","Clay",10,10,"79","481","72",13,"553","37","5",11.9,"42","4","10",71.4,"14"
"Florida","Collier",11,11,"128","677","184",21.4,"861","62","23",27.1,"85","0","0",0,"0"
"Florida","Columbia",12,12,"27","101","16",13.7,"117","17","5",22.7,"22","0","0",0,"0"
"Florida","Dade",13,13,"1,715","6,844","1,631",19.2,"8,475","900","86",8.7,"986","67","34",33.7,"101"
"Florida","Desoto",14,14,"4","34","21",38.2,"55","6","2",25,"8","0","0",0,"0"
"Florida","Dixie",15,15,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Duval",16,16,"451","2,819","943",25.1,"3,762","340","101",22.9,"441","18","22",55,"40"
"Florida","Escambia",17,17,"180","1,094","379",25.7,"1,473","135","12",8.2,"147","4","12",75,"16"
"Florida","Flagler",18,18,"14","89","10",10.1,"99","17","1",5.6,"18","0","0",0,"0"
"Florida","Franklin",19,19,"0","2","13",86.7,"15","0","0",0,"0","0","0",0,"0"
"Florida","Gadsden",20,20,"70","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Gilchrist",21,21,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Glades",22,22,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Gulf",23,23,"6","10","11",52.4,"21","0","0",0,"0","0","0",0,"0"
"Florida","Hamilton",24,24,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Hardee",25,25,"0","24","1",4,"25","0","0",0,"0","0","0",0,"0"
"Florida","Hendry",26,26,"11","19","10",34.5,"29","0","0",0,"0","0","0",0,"0"
"Florida","Hernando",27,27,"55","520","202",28,"722","56","6",9.7,"62","0","0",0,"0"
"Florida","Highlands",28,28,"58","219","48",18,"267","26","6",18.8,"32","0","0",0,"0"
"Florida","Hillsborough",29,29,"468","3,270","589",15.3,"3,859","377","13",3.3,"390","30","6",16.7,"36"
"Florida","Holmes",30,30,"1","7","13",65,"20","0","0",0,"0","0","0",0,"0"
"Florida","Indian River",31,31,"28","321","6,645",95.4,"6,966","20","9",31,"29","0","0",0,"0"
"Florida","Jackson",32,32,"17","57","44",43.6,"101","16","0",0,"16","0","0",0,"0"
"Florida","Jefferson",33,33,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Lafayette",34,34,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Lake",35,35,"77","655","236",26.5,"891","76","28",26.9,"104","0","0",0,"0"
"Florida","Lee",36,36,"193","1,453","316",17.9,"1,769","113","28",19.9,"141","70","16",18.6,"86"
"Florida","Leon",37,37,"81","728","135",15.6,"863","62","10",13.9,"72","4","5",55.6,"9"
"Florida","Levy",38,38,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Liberty",39,39,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Madison",40,40,"0","5","10",66.7,"15","0","0",0,"0","0","0",0,"0"
"Florida","Manatee",41,41,"95","678","93",12.1,"771","61","8",11.6,"69","0","0",0,"0"
"Florida","Marion",42,42,"105","786","120",13.2,"906","80","6",7,"86","0","0",0,"0"
"Florida","Martin",43,43,"28","239","227",48.7,"466","7","32",82.1,"39","0","0",0,"0"
"Florida","Monroe",44,44,"14","66","21",24.1,"87","10","0",0,"10","0","0",0,"0"
"Florida","Nassau",45,45,"1","37","31",45.6,"68","8","0",0,"8","0","0",0,"0"
"Florida","Okaloosa",46,46,"46","372","80",17.7,"452","50","4",7.4,"54","0","0",0,"0"
"Florida","Okeechobee",47,47,"13","58","42",42,"100","7","1",12.5,"8","0","0",0,"0"
"Florida","Orange",48,48,"413","3,492","907",20.6,"4,399","304","68",18.3,"372","72","40",35.7,"112"
"Florida","Osceola",49,49,"139","882","273",23.6,"1,155","96","36",27.3,"132","0","6",100,"6"
"Florida","Palm Beach",50,50,"474","2,966","1,239",29.5,"4,205","320","95",22.9,"415","19","13",40.6,"32"
"Florida","Pasco",51,51,"92","1,114","273",19.7,"1,387","125","6",4.6,"131","0","0",0,"0"
"Florida","Pinellas",52,52,"323","2,376","516",17.8,"2,892","245","41",14.3,"286","35","6",14.6,"41"
"Florida","Polk",53,53,"256","1,279","378",22.8,"1,657","147","9",5.8,"156","0","0",0,"0"
"Florida","Putnam",54,54,"11","53","31",36.9,"84","9","1",10,"10","0","0",0,"0"
"Florida","St. Johns",58,55,"27","184","145",44.1,"329","22","22",50,"44","0","0",0,"0"
"Florida","St. Lucie",59,56,"165","709","181",20.3,"890","75","15",16.7,"90","6","0",0,"6"
"Florida","Santa Rosa",55,57,"20","126","219",63.5,"345","12","10",45.5,"22","0","0",0,"0"
"Florida","Sarasota",56,58,"101","997","222",18.2,"1,219","79","29",26.9,"108","0","0",0,"0"
"Florida","Seminole",57,59,"117","721","215",23,"936","61","13",17.6,"74","0","0",0,"0"
